FSRQ,DWJZ,LJJZ,JZZZL,SDATE,ACTUALSYI,NAVTYPE,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP,FQJZ,preHighFSRQ,preHighDWJZ,preHighLJJZ,withdraw,
2015-02-16,1.0,1.0,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.0,2015-02-16,1.0,1.0,0.0,
2015-02-17,1.0,1.0,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.0,2015-02-16,1.0,1.0,0.0,
2015-02-27,1.001,1.001,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.001,2015-02-27,1.001,1.001,0.0,
2015-03-02,1.002,1.002,0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.002,2015-03-02,1.002,1.002,0.0,
2015-03-03,1.002,1.002,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.002,2015-03-02,1.002,1.002,0.0,
2015-03-04,1.002,1.002,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.002,2015-03-02,1.002,1.002,0.0,
2015-03-05,0.999,0.999,-0.3,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,0.999,2015-03-02,1.002,1.002,0.3,
2015-03-06,1.0,1.0,0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0,2015-03-02,1.002,1.002,0.2,
2015-03-09,1.002,1.002,0.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.002,2015-03-02,1.002,1.002,0.0,
2015-03-10,1.001,1.001,-0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.001,2015-03-02,1.002,1.002,0.1,
2015-03-11,1.002,1.002,0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.002,2015-03-02,1.002,1.002,0.0,
2015-03-12,1.003,1.003,0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.003,2015-03-12,1.003,1.003,0.0,
2015-03-13,1.004,1.004,0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.004,2015-03-13,1.004,1.004,0.0,
2015-03-16,1.007,1.007,0.3,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.007,2015-03-16,1.007,1.007,0.0,
2015-03-17,1.008,1.008,0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.008,2015-03-17,1.008,1.008,0.0,
2015-03-18,1.011,1.011,0.3,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.011,2015-03-18,1.011,1.011,0.0,
2015-03-19,1.012,1.012,0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.012,2015-03-19,1.012,1.012,0.0,
2015-03-20,1.017,1.017,0.49,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.017,2015-03-20,1.017,1.017,0.0,
2015-03-23,1.02,1.02,0.3,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.02,2015-03-23,1.02,1.02,0.0,
2015-03-24,1.019,1.019,-0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.019,2015-03-23,1.02,1.02,0.1,
2015-03-25,1.021,1.021,0.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.021,2015-03-25,1.021,1.021,0.0,
2015-03-26,1.021,1.021,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.021,2015-03-25,1.021,1.021,0.0,
2015-03-27,1.028,1.028,0.69,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.028,2015-03-27,1.028,1.028,0.0,
2015-03-30,1.037,1.037,0.88,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.037,2015-03-30,1.037,1.037,0.0,
2015-03-31,1.032,1.032,-0.48,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.032,2015-03-30,1.037,1.037,0.48,
2015-04-01,1.045,1.045,1.26,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.045,2015-04-01,1.045,1.045,0.0,
2015-04-02,1.055,1.055,0.96,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.055,2015-04-02,1.055,1.055,0.0,
2015-04-03,1.073,1.073,1.71,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.073,2015-04-03,1.073,1.073,0.0,
