FSRQ, DWJZ, LJJZ, JZZZL, SDATE, ACTUALSYI, NAVTYPE, SGZT, SHZT, FHFCZ, FHFCBZ, DTYPE, FHSP, FQJZ, preHighFSRQ, preHighDWJZ, preHighLJJZ, withdraw, 
2018-08-24, 1.0, 1.0, 0.0,  null,  ,  1,  封闭期,  封闭期,  ,  ,  null,  , 1.0, 2018-08-24, 1.0, 1.0, 0.0, 
2018-08-31, 0.9968, 0.9968, 0.0,  null,  ,  1,  封闭期,  封闭期,  ,  ,  null,  , 0.9968, 2018-08-24, 1.0, 1.0, 0.32, 
2018-09-07, 0.9941, 0.9941, 0.0,  null,  ,  1,  封闭期,  封闭期,  ,  ,  null,  , 0.9941, 2018-08-24, 1.0, 1.0, 0.59, 
2018-09-14, 0.9943, 0.9943, 0.0,  null,  ,  1,  封闭期,  封闭期,  ,  ,  null,  , 0.9943, 2018-08-24, 1.0, 1.0, 0.57, 
2018-09-21, 1.0026, 1.0026, 0.0,  null,  ,  1,  封闭期,  封闭期,  ,  ,  null,  , 1.0026, 2018-09-21, 1.0026, 1.0026, 0.0, 
2018-09-28, 0.9992, 0.9992, 0.0,  null,  ,  1,  封闭期,  封闭期,  ,  ,  null,  , 0.9992, 2018-09-21, 1.0026, 1.0026, 0.34, 
2018-10-11, 0.9831, 0.9831, 0.0,  null,  ,  1,  封闭期,  封闭期,  ,  ,  null,  , 0.9831, 2018-09-21, 1.0026, 1.0026, 1.94, 
2018-10-12, 0.9823, 0.9823, -0.08,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9823, 2018-09-21, 1.0026, 1.0026, 2.02, 
2018-10-15, 0.9753, 0.9753, -0.71,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9753, 2018-09-21, 1.0026, 1.0026, 2.72, 
2018-10-16, 0.9702, 0.9702, -0.52,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9702, 2018-09-21, 1.0026, 1.0026, 3.23, 
2018-10-17, 0.9739, 0.9739, 0.38,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9739, 2018-09-21, 1.0026, 1.0026, 2.86, 
2018-10-18, 0.9725, 0.9725, -0.14,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9725, 2018-09-21, 1.0026, 1.0026, 3.0, 
2018-10-19, 0.9784, 0.9784, 0.61,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9784, 2018-09-21, 1.0026, 1.0026, 2.41, 
2018-10-22, 0.987, 0.987, 0.88,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.987, 2018-09-21, 1.0026, 1.0026, 1.56, 
2018-10-23, 0.9805, 0.9805, -0.66,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9805, 2018-09-21, 1.0026, 1.0026, 2.2, 
2018-10-24, 0.979, 0.979, -0.15,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.979, 2018-09-21, 1.0026, 1.0026, 2.35, 
2018-10-25, 0.9723, 0.9723, -0.68,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9723, 2018-09-21, 1.0026, 1.0026, 3.02, 
2018-10-26, 0.9706, 0.9706, -0.17,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9706, 2018-09-21, 1.0026, 1.0026, 3.19, 
2018-10-29, 0.9646, 0.9646, -0.62,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9646, 2018-09-21, 1.0026, 1.0026, 3.79, 
2018-10-30, 0.9668, 0.9668, 0.23,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9668, 2018-09-21, 1.0026, 1.0026, 3.57, 
2018-10-31, 0.97, 0.97, 0.33,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.97, 2018-09-21, 1.0026, 1.0026, 3.25, 
2018-11-01, 0.9731, 0.9731, 0.32,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9731, 2018-09-21, 1.0026, 1.0026, 2.94, 
2018-11-02, 0.9854, 0.9854, 1.26,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9854, 2018-09-21, 1.0026, 1.0026, 1.72, 
2018-11-05, 0.9841, 0.9841, -0.13,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9841, 2018-09-21, 1.0026, 1.0026, 1.85, 
2018-11-06, 0.9826, 0.9826, -0.15,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9826, 2018-09-21, 1.0026, 1.0026, 1.99, 
2018-11-07, 0.9805, 0.9805, -0.21,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9805, 2018-09-21, 1.0026, 1.0026, 2.2, 
2018-11-08, 0.9785, 0.9785, -0.2,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9785, 2018-09-21, 1.0026, 1.0026, 2.4, 
2018-11-09, 0.977, 0.977, -0.15,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.977, 2018-09-21, 1.0026, 1.0026, 2.55, 
2018-11-12, 0.9818, 0.9818, 0.49,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9818, 2018-09-21, 1.0026, 1.0026, 2.07, 
2018-11-13, 0.9911, 0.9911, 0.95,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9911, 2018-09-21, 1.0026, 1.0026, 1.15, 
2018-11-14, 0.9853, 0.9853, -0.59,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9853, 2018-09-21, 1.0026, 1.0026, 1.73, 
2018-11-15, 0.9911, 0.9911, 0.59,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9911, 2018-09-21, 1.0026, 1.0026, 1.15, 
2018-11-16, 0.9949, 0.9949, 0.38,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9949, 2018-09-21, 1.0026, 1.0026, 0.77, 
2018-11-19, 0.9946, 0.9946, -0.03,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9946, 2018-09-21, 1.0026, 1.0026, 0.8, 
2018-11-20, 0.9843, 0.9843, -1.04,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9843, 2018-09-21, 1.0026, 1.0026, 1.83, 
2018-11-21, 0.9824, 0.9824, -0.19,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9824, 2018-09-21, 1.0026, 1.0026, 2.01, 
2018-11-22, 0.9803, 0.9803, -0.21,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9803, 2018-09-21, 1.0026, 1.0026, 2.22, 
2018-11-23, 0.9759, 0.9759, -0.45,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9759, 2018-09-21, 1.0026, 1.0026, 2.66, 
2018-11-26, 0.972, 0.972, -0.4,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.972, 2018-09-21, 1.0026, 1.0026, 3.05, 
2018-11-27, 0.9718, 0.9718, -0.02,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9718, 2018-09-21, 1.0026, 1.0026, 3.07, 
2018-11-28, 0.9761, 0.9761, 0.44,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9761, 2018-09-21, 1.0026, 1.0026, 2.64, 
2018-11-29, 0.9712, 0.9712, -0.5,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9712, 2018-09-21, 1.0026, 1.0026, 3.13, 
2018-11-30, 0.9759, 0.9759, 0.48,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9759, 2018-09-21, 1.0026, 1.0026, 2.66, 
2018-12-03, 0.988, 0.988, 1.24,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.988, 2018-09-21, 1.0026, 1.0026, 1.46, 
2018-12-04, 0.9901, 0.9901, 0.21,  null,  ,  1,  开放申购,  开放赎回,  ,  ,  null,  , 0.9901, 2018-09-21, 1.0026, 1.0026, 1.25, 
