FSRQ, DWJZ, LJJZ, JZZZL, SDATE, ACTUALSYI, NAVTYPE, SGZT, SHZT, FHFCZ, FHFCBZ, DTYPE, FHSP, FQJZ, preHighFSRQ, preHighDWJZ, preHighLJJZ, withdraw, 
2015-05-07, 1.0, 1.0, 0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 1.0, 2015-05-07, 1.0, 1.0, 0.0, 
2015-05-08, 1.0, 1.0, 0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 1.0, 2015-05-07, 1.0, 1.0, 0.0, 
2015-05-15, 1.001, 1.001, 0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 1.0, 2015-05-15, 1.001, 1.001, 0.0, 
2015-05-22, 1.02, 1.02, 0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 1.0, 2015-05-22, 1.02, 1.02, 0.0, 
2015-05-29, 1.004, 1.004, 0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 1.0, 2015-05-22, 1.02, 1.02, 0.0, 
2015-06-05, 1.047, 1.047, 0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 1.0, 2015-06-05, 1.047, 1.047, 0.0, 
2015-06-12, 1.057, 1.057, 0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 1.0, 2015-06-12, 1.057, 1.057, 0.0, 
2015-06-19, 0.996, 0.996, 0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 1.0, 2015-06-12, 1.057, 1.057, 0.0, 
2015-06-26, 0.999, 0.999, 0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 1.0, 2015-06-12, 1.057, 1.057, 0.0, 
2015-06-30, 1.002, 1.002, 0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 1.0, 2015-06-12, 1.057, 1.057, 0.0, 
2015-07-03, 0.972, 0.972, 0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 1.0, 2015-06-12, 1.057, 1.057, 0.0, 
2015-07-06, 0.967, 0.967, -0.51,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.9949, 2015-06-12, 1.057, 1.057, 0.51, 
2015-07-07, 0.958, 0.958, -0.93,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.98565, 2015-06-12, 1.057, 1.057, 1.43, 
2015-07-08, 0.954, 0.954, -0.42,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.98151, 2015-06-12, 1.057, 1.057, 1.85, 
2015-07-09, 0.955, 0.955, 0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.98249, 2015-06-12, 1.057, 1.057, 1.75, 
2015-07-10, 0.959, 0.959, 0.42,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.98662, 2015-06-12, 1.057, 1.057, 1.34, 
2015-07-13, 0.967, 0.967, 0.83,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99481, 2015-06-12, 1.057, 1.057, 0.52, 
2015-07-14, 0.97, 0.97, 0.31,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99789, 2015-06-12, 1.057, 1.057, 0.21, 
2015-07-15, 0.969, 0.969, -0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99689, 2015-06-12, 1.057, 1.057, 0.31, 
2015-07-16, 0.971, 0.971, 0.21,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99898, 2015-06-12, 1.057, 1.057, 0.1, 
2015-07-17, 0.976, 0.976, 0.51,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00407, 2015-06-12, 1.057, 1.057, -0.41, 
2015-07-20, 0.977, 0.977, 0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00507, 2015-06-12, 1.057, 1.057, -0.51, 
2015-07-21, 0.979, 0.979, 0.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00708, 2015-06-12, 1.057, 1.057, -0.71, 
2015-07-22, 0.978, 0.978, -0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00607, 2015-06-12, 1.057, 1.057, -0.61, 
