FSRQ, DWJZ, LJJZ, JZZZL, SDATE, ACTUALSYI, NAVTYPE, SGZT, SHZT, FHFCZ, FHFCBZ, DTYPE, FHSP, FQJZ, preHighFSRQ, preHighDWJZ, preHighLJJZ, withdraw, 
2014-08-20, 1.0, 1.0, 0.0,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.0, 2014-08-20, 1.0, 1.0, 0.0, 
2014-08-22, 1.0, 1.0, 0.0,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.0, 2014-08-20, 1.0, 1.0, 0.0, 
2014-08-29, 1.0, 1.0, 0.0,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.0, 2014-08-20, 1.0, 1.0, 0.0, 
2014-09-05, 1.002, 1.002, 0.0,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.002, 2014-09-05, 1.002, 1.002, 0.0, 
2014-09-12, 1.002, 1.002, 0.0,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.002, 2014-09-05, 1.002, 1.002, 0.0, 
2014-09-19, 1.003, 1.003, 0.0,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.003, 2014-09-19, 1.003, 1.003, 0.0, 
2014-09-26, 1.003, 1.003, 0.0,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.003, 2014-09-19, 1.003, 1.003, 0.0, 
2014-09-30, 1.005, 1.005, 0.0,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.005, 2014-09-30, 1.005, 1.005, 0.0, 
2014-10-10, 1.008, 1.008, 0.0,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.008, 2014-10-10, 1.008, 1.008, 0.0, 
2014-10-17, 1.006, 1.006, 0.0,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.006, 2014-10-10, 1.008, 1.008, 0.2, 
2014-10-24, 1.008, 1.008, 0.0,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.008, 2014-10-10, 1.008, 1.008, 0.0, 
2014-10-27, 1.009, 1.009, 0.1,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.009, 2014-10-27, 1.009, 1.009, 0.0, 
2014-10-28, 1.01, 1.01, 0.1,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.01, 2014-10-28, 1.01, 1.01, 0.0, 
2014-10-29, 1.01, 1.01, 0.0,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.01, 2014-10-28, 1.01, 1.01, 0.0, 
2014-10-30, 1.009, 1.009, -0.1,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.009, 2014-10-28, 1.01, 1.01, 0.1, 
2014-10-31, 1.008, 1.008, -0.1,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.008, 2014-10-28, 1.01, 1.01, 0.2, 
2014-11-03, 1.01, 1.01, 0.2,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.01, 2014-10-28, 1.01, 1.01, 0.0, 
2014-11-04, 1.01, 1.01, 0.0,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.01, 2014-10-28, 1.01, 1.01, 0.0, 
2014-11-05, 1.009, 1.009, -0.1,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.009, 2014-10-28, 1.01, 1.01, 0.1, 
2014-11-06, 1.009, 1.009, 0.0,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.009, 2014-10-28, 1.01, 1.01, 0.1, 
2014-11-07, 1.006, 1.006, -0.3,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.006, 2014-10-28, 1.01, 1.01, 0.4, 
2014-11-10, 1.009, 1.009, 0.3,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.009, 2014-10-28, 1.01, 1.01, 0.1, 
2014-11-11, 1.003, 1.003, -0.59,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.003, 2014-10-28, 1.01, 1.01, 0.69, 
2014-11-12, 1.006, 1.006, 0.3,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.006, 2014-10-28, 1.01, 1.01, 0.4, 
2014-11-13, 1.004, 1.004, -0.2,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.004, 2014-10-28, 1.01, 1.01, 0.59, 
2014-11-14, 1.004, 1.004, 0.0,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.004, 2014-10-28, 1.01, 1.01, 0.59, 
2014-11-17, 1.007, 1.007, 0.3,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.007, 2014-10-28, 1.01, 1.01, 0.3, 
2014-11-18, 1.005, 1.005, -0.2,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.005, 2014-10-28, 1.01, 1.01, 0.5, 
2014-11-19, 1.011, 1.011, 0.6,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.011, 2014-11-19, 1.011, 1.011, 0.0, 
2014-11-20, 1.007, 1.007, -0.4,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.007, 2014-11-19, 1.011, 1.011, 0.4, 
2014-11-21, 1.013, 1.013, 0.6,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.013, 2014-11-21, 1.013, 1.013, 0.0, 
2014-11-24, 1.014, 1.014, 0.1,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.014, 2014-11-24, 1.014, 1.014, 0.0, 
2014-11-25, 1.022, 1.022, 0.79,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.022, 2014-11-25, 1.022, 1.022, 0.0, 
2014-11-26, 1.022, 1.022, 0.0,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.022, 2014-11-25, 1.022, 1.022, 0.0, 
2014-11-27, 1.021, 1.021, -0.1,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.021, 2014-11-25, 1.022, 1.022, 0.1, 
2014-11-28, 1.018, 1.018, -0.29,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.018, 2014-11-25, 1.022, 1.022, 0.39, 
2014-12-01, 1.01, 1.01, -0.79,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.01, 2014-11-25, 1.022, 1.022, 1.17, 
2014-12-02, 1.016, 1.016, 0.59,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.016, 2014-11-25, 1.022, 1.022, 0.59, 
2014-12-03, 1.021, 1.021, 0.49,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.021, 2014-11-25, 1.022, 1.022, 0.1, 
2014-12-04, 1.029, 1.029, 0.78,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.029, 2014-12-04, 1.029, 1.029, 0.0, 
2014-12-05, 1.008, 1.008, -2.04,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.008, 2014-12-04, 1.029, 1.029, 2.04, 
2014-12-08, 1.002, 1.002, -0.6,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.002, 2014-12-04, 1.029, 1.029, 2.62, 
2014-12-09, 0.971, 0.971, -3.09,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.971, 2014-12-04, 1.029, 1.029, 5.64, 
2014-12-10, 1.0, 1.0, 2.99,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.0, 2014-12-04, 1.029, 1.029, 2.82, 
2014-12-11, 1.012, 1.012, 1.2,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.012, 2014-12-04, 1.029, 1.029, 1.65, 
2014-12-12, 1.025, 1.025, 1.28,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.025, 2014-12-04, 1.029, 1.029, 0.39, 
2014-12-15, 1.038, 1.038, 1.27,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.038, 2014-12-15, 1.038, 1.038, 0.0, 
2014-12-16, 1.029, 1.029, -0.87,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.029, 2014-12-15, 1.038, 1.038, 0.87, 
2014-12-17, 1.017, 1.017, -1.17,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.017, 2014-12-15, 1.038, 1.038, 2.02, 
2014-12-18, 1.012, 1.012, -0.49,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.012, 2014-12-15, 1.038, 1.038, 2.5, 
