FSRQ, DWJZ, LJJZ, JZZZL, SDATE, ACTUALSYI, NAVTYPE, SGZT, SHZT, FHFCZ, FHFCBZ, DTYPE, FHSP, FQJZ, preHighFSRQ, preHighDWJZ, preHighLJJZ, withdraw, 
2013-06-24, 1.0, 1.017, 0.0,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.0, 2013-06-24, 1.0, 1.017, 0.0, 
2013-06-28, 1.017, 1.034, 1.7,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.017, 2013-06-28, 1.017, 1.034, 0.0, 
2013-06-30, 1.017, 1.034, 0.0,        null,        ,        0,        封闭期,        封闭期,        ,        ,        null,        , 1.017, 2013-06-28, 1.017, 1.034, 0.0, 
2013-07-05, 1.025, 1.042, 0.79,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.02503, 2013-07-05, 1.025, 1.042, 0.0, 
2013-07-12, 1.028, 1.045, 0.29,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.028, 2013-07-12, 1.028, 1.045, 0.0, 
2013-07-15, 1.037, 1.055, 0.88,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.03705, 2013-07-15, 1.037, 1.055, 0.0, 
2013-07-16, 1.042, 1.06, 0.48,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.04203, 2013-07-16, 1.042, 1.06, 0.0, 
2013-07-17, 1.03, 1.047, -1.15,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.03005, 2013-07-16, 1.042, 1.06, 1.15, 
2013-07-18, 1.024, 1.041, -0.58,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.02408, 2013-07-16, 1.042, 1.06, 1.72, 
2013-07-19, 1.017, 1.034, -0.68,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.01712, 2013-07-16, 1.042, 1.06, 2.39, 
2013-07-22, 1.029, 1.046, 1.18,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.02912, 2013-07-16, 1.042, 1.06, 1.24, 
2013-07-23, 1.047, 1.065, 1.75,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.04713, 2013-07-23, 1.047, 1.065, 0.0, 
2013-07-24, 1.053, 1.071, 0.57,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.0531, 2013-07-24, 1.053, 1.071, 0.0, 
2013-07-25, 1.035, 1.052, -1.71,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.03509, 2013-07-24, 1.053, 1.071, 1.71, 
2013-07-26, 1.032, 1.049, -0.29,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.03209, 2013-07-24, 1.053, 1.071, 2.0, 
2013-07-29, 1.022, 1.039, -0.97,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.02208, 2013-07-24, 1.053, 1.071, 2.95, 
2013-07-30, 1.008, 1.025, -1.37,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.00808, 2013-07-24, 1.053, 1.071, 4.27, 
2013-07-31, 1.007, 1.024, -0.1,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.00707, 2013-07-24, 1.053, 1.071, 4.37, 
2013-08-01, 1.036, 1.053, 2.88,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.03607, 2013-07-24, 1.053, 1.071, 1.62, 
2013-08-02, 1.039, 1.057, 0.29,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.03907, 2013-07-24, 1.053, 1.071, 1.33, 
2013-08-05, 1.052, 1.07, 1.25,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.05206, 2013-07-24, 1.053, 1.071, 0.1, 
2013-08-06, 1.063, 1.081, 1.05,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.06311, 2013-08-06, 1.063, 1.081, 0.0, 
2013-08-07, 1.05, 1.068, -1.22,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.05014, 2013-08-06, 1.063, 1.081, 1.22, 
2013-08-08, 1.058, 1.076, 0.76,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.05812, 2013-08-06, 1.063, 1.081, 0.47, 
2013-08-09, 1.06, 1.078, 0.19,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.06013, 2013-08-06, 1.063, 1.081, 0.28, 
2013-08-12, 1.061, 1.079, 0.09,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.06108, 2013-08-06, 1.063, 1.081, 0.19, 
2013-08-13, 1.057, 1.075, -0.38,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.05705, 2013-08-06, 1.063, 1.081, 0.57, 
2013-08-14, 1.052, 1.07, -0.47,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.05208, 2013-08-06, 1.063, 1.081, 1.04, 
2013-08-15, 1.04, 1.058, -1.14,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.04009, 2013-08-06, 1.063, 1.081, 2.17, 
2013-08-16, 1.015, 1.032, -2.4,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.01513, 2013-08-06, 1.063, 1.081, 4.51, 
2013-08-19, 1.032, 1.049, 1.67,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.03208, 2013-08-06, 1.063, 1.081, 2.92, 
2013-08-20, 1.029, 1.046, -0.29,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.02909, 2013-08-06, 1.063, 1.081, 3.2, 
2013-08-21, 1.032, 1.049, 0.29,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.03207, 2013-08-06, 1.063, 1.081, 2.92, 
2013-08-22, 1.035, 1.052, 0.29,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.03506, 2013-08-06, 1.063, 1.081, 2.64, 
2013-08-23, 1.039, 1.057, 0.39,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.0391, 2013-08-06, 1.063, 1.081, 2.26, 
2013-08-26, 1.057, 1.075, 1.73,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.05708, 2013-08-06, 1.063, 1.081, 0.57, 
2013-08-27, 1.054, 1.072, -0.28,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.05412, 2013-08-06, 1.063, 1.081, 0.85, 
2013-08-28, 1.035, 1.052, -1.8,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.03515, 2013-08-06, 1.063, 1.081, 2.63, 
2013-08-29, 1.025, 1.042, -0.97,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.02511, 2013-08-06, 1.063, 1.081, 3.57, 
2013-08-30, 1.006, 1.023, -1.85,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.00615, 2013-08-06, 1.063, 1.081, 5.36, 
2013-09-02, 1.019, 1.036, 1.29,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.01913, 2013-08-06, 1.063, 1.081, 4.14, 
2013-09-03, 1.035, 1.052, 1.57,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.03513, 2013-08-06, 1.063, 1.081, 2.63, 
2013-09-04, 1.028, 1.045, -0.68,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.02809, 2013-08-06, 1.063, 1.081, 3.29, 
2013-09-05, 1.038, 1.056, 0.97,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.03806, 2013-08-06, 1.063, 1.081, 2.36, 
2013-09-06, 1.047, 1.065, 0.87,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.04709, 2013-08-06, 1.063, 1.081, 1.51, 
2013-09-09, 1.04, 1.058, -0.67,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.04007, 2013-08-06, 1.063, 1.081, 2.17, 
2013-09-10, 1.025, 1.042, -1.44,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.02509, 2013-08-06, 1.063, 1.081, 3.58, 
2013-09-11, 1.003, 1.02, -2.15,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.00305, 2013-08-06, 1.063, 1.081, 5.65, 
2013-09-12, 0.999, 1.016, -0.4,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.99904, 2013-08-06, 1.063, 1.081, 6.03, 
2013-09-13, 1.017, 1.034, 1.8,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.01702, 2013-08-06, 1.063, 1.081, 4.34, 
2013-09-16, 1.024, 1.041, 0.69,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.02404, 2013-08-06, 1.063, 1.081, 3.68, 
2013-09-17, 1.02, 1.037, -0.39,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.02005, 2013-08-06, 1.063, 1.081, 4.05, 
2013-09-18, 1.029, 1.046, 0.88,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.02903, 2013-08-06, 1.063, 1.081, 3.21, 
2013-09-23, 1.053, 1.071, 2.33,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.05301, 2013-08-06, 1.063, 1.081, 0.95, 
2013-09-24, 1.059, 1.077, 0.57,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.05901, 2013-08-06, 1.063, 1.081, 0.39, 
2013-09-25, 1.043, 1.061, -1.51,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.04302, 2013-08-06, 1.063, 1.081, 1.89, 
2013-09-26, 1.045, 1.063, 0.19,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.045, 2013-08-06, 1.063, 1.081, 1.7, 
2013-09-27, 1.053, 1.071, 0.77,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.05305, 2013-08-06, 1.063, 1.081, 0.95, 
2013-09-30, 1.06, 1.078, 0.66,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.06, 2013-08-06, 1.063, 1.081, 0.29, 
2013-10-08, 1.078, 1.096, 1.7,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.07802, 2013-10-08, 1.078, 1.096, 0.0, 
2013-10-09, 1.079, 1.097, 0.09,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.07899, 2013-10-09, 1.079, 1.097, 0.0, 
2013-10-10, 1.067, 1.085, -1.11,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.06701, 2013-10-09, 1.079, 1.097, 1.11, 
2013-10-11, 1.072, 1.09, 0.47,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.07202, 2013-10-09, 1.079, 1.097, 0.65, 
2013-10-14, 1.073, 1.091, 0.09,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.07298, 2013-10-09, 1.079, 1.097, 0.56, 
2013-10-15, 1.076, 1.094, 0.28,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.07598, 2013-10-09, 1.079, 1.097, 0.28, 
2013-10-16, 1.058, 1.076, -1.67,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.05801, 2013-10-09, 1.079, 1.097, 1.94, 
2013-10-17, 1.047, 1.065, -1.04,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.04701, 2013-10-09, 1.079, 1.097, 2.96, 
2013-10-18, 1.048, 1.066, 0.1,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.04806, 2013-10-09, 1.079, 1.097, 2.87, 
2013-10-21, 1.078, 1.096, 2.86,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.07803, 2013-10-09, 1.079, 1.097, 0.09, 
2013-10-22, 1.065, 1.083, -1.21,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.06499, 2013-10-09, 1.079, 1.097, 1.3, 
2013-10-23, 1.047, 1.065, -1.69,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.04699, 2013-10-09, 1.079, 1.097, 2.97, 
2013-10-24, 1.033, 1.05, -1.34,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.03296, 2013-10-09, 1.079, 1.097, 4.27, 
2013-10-25, 1.011, 1.028, -2.13,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.01096, 2013-10-09, 1.079, 1.097, 6.3, 
2013-10-28, 1.006, 1.023, -0.49,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.00601, 2013-10-09, 1.079, 1.097, 6.76, 
2013-10-29, 0.999, 1.016, -0.7,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.99897, 2013-10-09, 1.079, 1.097, 7.42, 
2013-10-30, 1.009, 1.026, 1.0,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.00896, 2013-10-09, 1.079, 1.097, 6.49, 
2013-10-31, 0.99, 1.007, -1.88,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98999, 2013-10-09, 1.079, 1.097, 8.25, 
2013-11-01, 0.982, 0.999, -0.81,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98197, 2013-10-09, 1.079, 1.097, 8.99, 
2013-11-04, 0.981, 0.998, -0.1,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98099, 2013-10-09, 1.079, 1.097, 9.08, 
2013-11-05, 0.987, 1.004, 0.61,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98697, 2013-10-09, 1.079, 1.097, 8.53, 
2013-11-06, 0.981, 0.998, -0.61,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98095, 2013-10-09, 1.079, 1.097, 9.09, 
2013-11-07, 0.963, 0.979, -1.83,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.963, 2013-10-09, 1.079, 1.097, 10.75, 
2013-11-08, 0.95, 0.966, -1.35,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.95, 2013-10-09, 1.079, 1.097, 11.95, 
2013-11-11, 0.968, 0.984, 1.89,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.96796, 2013-10-09, 1.079, 1.097, 10.29, 
2013-11-12, 0.983, 1.0, 1.55,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98296, 2013-10-09, 1.079, 1.097, 8.9, 
2013-11-13, 0.967, 0.983, -1.63,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.96694, 2013-10-09, 1.079, 1.097, 10.38, 
2013-11-14, 0.983, 1.0, 1.65,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98289, 2013-10-09, 1.079, 1.097, 8.91, 
2013-11-15, 0.994, 1.011, 1.12,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.9939, 2013-10-09, 1.079, 1.097, 7.89, 
2013-11-18, 1.0, 1.017, 0.6,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.99986, 2013-10-09, 1.079, 1.097, 7.33, 
2013-11-19, 0.991, 1.008, -0.9,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.99086, 2013-10-09, 1.079, 1.097, 8.17, 
2013-11-20, 0.993, 1.01, 0.2,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.99284, 2013-10-09, 1.079, 1.097, 7.98, 
2013-11-21, 0.992, 1.009, -0.1,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.99185, 2013-10-09, 1.079, 1.097, 8.08, 
2013-11-22, 0.985, 1.002, -0.71,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98481, 2013-10-09, 1.079, 1.097, 8.73, 
2013-11-25, 0.981, 0.998, -0.41,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98077, 2013-10-09, 1.079, 1.097, 9.1, 
2013-11-26, 0.983, 1.0, 0.2,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98273, 2013-10-09, 1.079, 1.097, 8.92, 
2013-11-27, 0.997, 1.014, 1.42,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.99668, 2013-10-09, 1.079, 1.097, 7.63, 
2013-11-28, 1.009, 1.026, 1.2,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.00864, 2013-10-09, 1.079, 1.097, 6.52, 
2013-11-29, 1.013, 1.03, 0.4,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.01267, 2013-10-09, 1.079, 1.097, 6.15, 
2013-12-02, 0.963, 0.979, -4.94,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.96264, 2013-10-09, 1.079, 1.097, 10.78, 
2013-12-03, 0.979, 0.996, 1.66,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.97862, 2013-10-09, 1.079, 1.097, 9.3, 
2013-12-04, 0.982, 0.999, 0.31,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98165, 2013-10-09, 1.079, 1.097, 9.02, 
2013-12-05, 0.966, 0.982, -1.63,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.96565, 2013-10-09, 1.079, 1.097, 10.5, 
2013-12-06, 0.954, 0.97, -1.24,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.95368, 2013-10-09, 1.079, 1.097, 11.61, 
2013-12-09, 0.961, 0.977, 0.73,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.96064, 2013-10-09, 1.079, 1.097, 10.97, 
2013-12-10, 0.951, 0.967, -1.04,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.95065, 2013-10-09, 1.079, 1.097, 11.89, 
2013-12-11, 0.949, 0.965, -0.21,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.94865, 2013-10-09, 1.079, 1.097, 12.08, 
2013-12-12, 0.957, 0.973, 0.84,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.95662, 2013-10-09, 1.079, 1.097, 11.34, 
2013-12-13, 0.96, 0.976, 0.31,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.95959, 2013-10-09, 1.079, 1.097, 11.07, 
2013-12-16, 0.952, 0.968, -0.83,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.95163, 2013-10-09, 1.079, 1.097, 11.8, 
2013-12-17, 0.948, 0.964, -0.42,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.94763, 2013-10-09, 1.079, 1.097, 12.17, 
2013-12-18, 0.947, 0.963, -0.11,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.94659, 2013-10-09, 1.079, 1.097, 12.27, 
2013-12-19, 0.945, 0.961, -0.21,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.9446, 2013-10-09, 1.079, 1.097, 12.46, 
2013-12-20, 0.942, 0.958, -0.32,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.94158, 2013-10-09, 1.079, 1.097, 12.74, 
2013-12-23, 0.953, 0.969, 1.17,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.9526, 2013-10-09, 1.079, 1.097, 11.71, 
2013-12-24, 0.959, 0.975, 0.63,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.9586, 2013-10-09, 1.079, 1.097, 11.16, 
2013-12-25, 0.967, 0.983, 0.83,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.96656, 2013-10-09, 1.079, 1.097, 10.42, 
2013-12-26, 0.957, 0.973, -1.03,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.9566, 2013-10-09, 1.079, 1.097, 11.34, 
2013-12-27, 0.969, 0.985, 1.25,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.96856, 2013-10-09, 1.079, 1.097, 10.23, 
2013-12-30, 0.974, 0.99, 0.52,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.9736, 2013-10-09, 1.079, 1.097, 9.77, 
2013-12-31, 0.98, 0.997, 0.62,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.97964, 2013-10-09, 1.079, 1.097, 9.21, 
2014-01-02, 0.992, 1.009, 1.22,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.99159, 2013-10-09, 1.079, 1.097, 8.1, 
2014-01-03, 0.992, 1.009, 0.0,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.99159, 2013-10-09, 1.079, 1.097, 8.1, 
2014-01-06, 0.977, 0.993, -1.51,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.97662, 2013-10-09, 1.079, 1.097, 9.49, 
2014-01-07, 0.99, 1.007, 1.33,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98961, 2013-10-09, 1.079, 1.097, 8.28, 
2014-01-08, 1.002, 1.019, 1.21,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.00158, 2013-10-09, 1.079, 1.097, 7.17, 
2014-01-09, 0.985, 1.002, -1.7,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98455, 2013-10-09, 1.079, 1.097, 8.75, 
2014-01-10, 0.968, 0.984, -1.73,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.96752, 2013-10-09, 1.079, 1.097, 10.33, 
2014-01-13, 0.96, 0.976, -0.83,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.95949, 2013-10-09, 1.079, 1.097, 11.08, 
2014-01-14, 0.972, 0.988, 1.25,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.97148, 2013-10-09, 1.079, 1.097, 9.96, 
2014-01-15, 0.982, 0.999, 1.03,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98149, 2013-10-09, 1.079, 1.097, 9.04, 
2014-01-16, 0.979, 0.996, -0.31,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.97845, 2013-10-09, 1.079, 1.097, 9.32, 
2014-01-17, 0.964, 0.98, -1.53,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.96348, 2013-10-09, 1.079, 1.097, 10.71, 
2014-01-20, 0.956, 0.972, -0.83,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.95548, 2013-10-09, 1.079, 1.097, 11.45, 
2014-01-21, 0.958, 0.974, 0.21,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.95749, 2013-10-09, 1.079, 1.097, 11.26, 
2014-01-22, 0.972, 0.988, 1.46,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.97147, 2013-10-09, 1.079, 1.097, 9.96, 
2014-01-23, 0.975, 0.991, 0.31,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.97448, 2013-10-09, 1.079, 1.097, 9.69, 
2014-01-24, 0.987, 1.004, 1.23,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98647, 2013-10-09, 1.079, 1.097, 8.57, 
2014-01-27, 0.987, 1.004, 0.0,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.98647, 2013-10-09, 1.079, 1.097, 8.57, 
2014-01-28, 0.971, 0.987, -1.62,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.97049, 2013-10-09, 1.079, 1.097, 10.06, 
