FSRQ, DWJZ, LJJZ, JZZZL, SDATE, ACTUALSYI, NAVTYPE, SGZT, SHZT, FHFCZ, FHFCBZ, DTYPE, FHSP, FQJZ, preHighFSRQ, preHighDWJZ, preHighLJJZ, withdraw, 
2003-04-25, 1.0, 1.0, 0.0,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.0, 2003-04-25, 1.0, 1.0, 0.0, 
2003-06-11, 1.0082, 1.0082, 0.82,        null,        ,        1,        封闭期,        封闭期,        ,        ,        null,        , 1.0082, 2003-06-11, 1.0082, 1.0082, 0.0, 
2003-06-12, 1.0071, 1.0071, -0.11,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.00709, 2003-06-11, 1.0082, 1.0082, 0.11, 
2003-06-13, 1.0082, 1.0082, 0.11,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.0082, 2003-06-11, 1.0082, 1.0082, 0.0, 
2003-06-16, 1.0049, 1.0049, -0.33,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.00487, 2003-06-11, 1.0082, 1.0082, 0.33, 
2003-06-17, 1.0025, 1.0025, -0.24,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.00246, 2003-06-11, 1.0082, 1.0082, 0.57, 
2003-06-18, 1.0012, 1.0012, -0.13,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 1.00116, 2003-06-11, 1.0082, 1.0082, 0.7, 
2003-06-19, 0.9951, 0.9951, -0.61,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.99505, 2003-06-11, 1.0082, 1.0082, 1.3, 
2003-06-20, 0.9915, 0.9915, -0.36,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.99147, 2003-06-11, 1.0082, 1.0082, 1.66, 
2003-06-23, 0.9874, 0.9874, -0.41,        null,        ,        1,        开放申购,        开放赎回,        ,        ,        null,        , 0.9874, 2003-06-11, 1.0082, 1.0082, 2.06, 
