FSRQ, DWJZ, LJJZ, JZZZL, SDATE, ACTUALSYI, NAVTYPE, SGZT, SHZT, FHFCZ, FHFCBZ, DTYPE, FHSP, FQJZ, preHighFSRQ, preHighDWJZ, preHighLJJZ, withdraw, 
2015-04-15, 1.0, 1.0, 0.0,    null,    ,    1,    封闭期,    封闭期,    ,    ,    null,    , 1.0, 2015-04-15, 1.0, 1.0, 0.0, 
2015-04-17, 1.0, 1.0, 0.0,    null,    ,    1,    封闭期,    封闭期,    ,    ,    null,    , 1.0, 2015-04-15, 1.0, 1.0, 0.0, 
2015-04-24, 1.015, 1.015, 0.0,    null,    ,    1,    封闭期,    封闭期,    ,    ,    null,    , 1.015, 2015-04-24, 1.015, 1.015, 0.0, 
2015-04-27, 1.016, 1.016, 0.1,    null,    ,    1,    封闭期,    封闭期,    ,    ,    null,    , 1.016, 2015-04-27, 1.016, 1.016, 0.0, 
2015-04-28, 1.001, 1.001, -1.48,    null,    ,    1,    封闭期,    封闭期,    ,    ,    null,    , 1.001, 2015-04-27, 1.016, 1.016, 1.48, 
2015-04-29, 1.017, 1.017, 1.6,    null,    ,    1,    封闭期,    封闭期,    ,    ,    null,    , 1.017, 2015-04-29, 1.017, 1.017, 0.0, 
2015-04-30, 1.019, 1.019, 0.2,    null,    ,    1,    封闭期,    封闭期,    ,    ,    null,    , 1.019, 2015-04-30, 1.019, 1.019, 0.0, 
2015-05-08, 1.076, 1.076, 0.0,    null,    ,    1,    封闭期,    封闭期,    ,    ,    null,    , 1.076, 2015-05-08, 1.076, 1.076, 0.0, 
2015-05-15, 1.133, 1.133, 0.0,    null,    ,    1,    封闭期,    封闭期,    ,    ,    null,    , 1.133, 2015-05-15, 1.133, 1.133, 0.0, 
2015-05-18, 1.167, 1.167, 3.0,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.167, 2015-05-18, 1.167, 1.167, 0.0, 
2015-05-19, 1.173, 1.173, 0.51,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.173, 2015-05-19, 1.173, 1.173, 0.0, 
2015-05-20, 1.185, 1.185, 1.02,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.185, 2015-05-20, 1.185, 1.185, 0.0, 
2015-05-21, 1.199, 1.199, 1.18,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.199, 2015-05-21, 1.199, 1.199, 0.0, 
2015-05-22, 1.196, 1.196, -0.25,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.196, 2015-05-21, 1.199, 1.199, 0.25, 
2015-05-25, 1.196, 1.196, 0.0,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.196, 2015-05-21, 1.199, 1.199, 0.25, 
2015-05-26, 1.275, 1.275, 6.61,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.275, 2015-05-26, 1.275, 1.275, 0.0, 
2015-05-27, 1.368, 1.368, 7.29,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.368, 2015-05-27, 1.368, 1.368, 0.0, 
2015-05-28, 1.297, 1.297, -5.19,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.297, 2015-05-27, 1.368, 1.368, 5.19, 
2015-05-29, 1.289, 1.289, -0.62,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.289, 2015-05-27, 1.368, 1.368, 5.77, 
2015-06-01, 1.292, 1.292, 0.23,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.292, 2015-05-27, 1.368, 1.368, 5.56, 
2015-06-02, 1.309, 1.309, 1.32,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.309, 2015-05-27, 1.368, 1.368, 4.31, 
2015-06-03, 1.297, 1.297, -0.92,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.297, 2015-05-27, 1.368, 1.368, 5.19, 
2015-06-04, 1.254, 1.254, -3.32,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.254, 2015-05-27, 1.368, 1.368, 8.33, 
2015-06-05, 1.242, 1.242, -0.96,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.242, 2015-05-27, 1.368, 1.368, 9.21, 
2015-06-08, 1.186, 1.186, -4.51,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.186, 2015-05-27, 1.368, 1.368, 13.3, 
2015-06-09, 1.192, 1.192, 0.51,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.192, 2015-05-27, 1.368, 1.368, 12.87, 
2015-06-10, 1.235, 1.235, 3.61,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.235, 2015-05-27, 1.368, 1.368, 9.72, 
2015-06-11, 1.268, 1.268, 2.67,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.268, 2015-05-27, 1.368, 1.368, 7.31, 
2015-06-12, 1.262, 1.262, -0.47,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.262, 2015-05-27, 1.368, 1.368, 7.75, 
2015-06-15, 1.185, 1.185, -6.1,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.185, 2015-05-27, 1.368, 1.368, 13.38, 
2015-06-16, 1.123, 1.123, -5.23,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.123, 2015-05-27, 1.368, 1.368, 17.91, 
2015-06-17, 1.152, 1.152, 2.58,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.152, 2015-05-27, 1.368, 1.368, 15.79, 
2015-06-18, 1.096, 1.096, -4.86,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.096, 2015-05-27, 1.368, 1.368, 19.88, 
