FSRQ,DWJZ,LJJZ,JZZZL,SDATE,ACTUALSYI,NAVTYPE,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP,FQJZ,preHighFSRQ,preHighDWJZ,preHighLJJZ,withdraw,
2021-09-28,1.0,1.0,0.0, null, , 1, 封闭期, 封闭期, , , null, ,1.0,2021-09-28,1.0,1.0,0.0,
2021-09-30,1.0,1.0,0.0, null, , 1, 封闭期, 封闭期, , , null, ,1.0,2021-09-28,1.0,1.0,0.0,
2021-10-08,0.9972,0.9972,-0.28, null, , 1, 封闭期, 封闭期, , , null, ,0.9972,2021-09-28,1.0,1.0,0.28,
2021-10-15,1.0036,1.0036,0.0, null, , 1, 封闭期, 封闭期, , , null, ,1.0036,2021-10-15,1.0036,1.0036,0.0,
2021-10-20,1.0089,1.0089,0.0, null, , 1, 封闭期, 封闭期, , , null, ,1.0089,2021-10-20,1.0089,1.0089,0.0,
2021-10-21,1.0023,1.0023,-0.65, null, , 1, 开放申购, 开放赎回, , , null, ,1.0023,2021-10-20,1.0089,1.0089,0.65,
2021-10-22,1.0156,1.0156,1.33, null, , 1, 开放申购, 开放赎回, , , null, ,1.0156,2021-10-22,1.0156,1.0156,0.0,
2021-10-25,1.0214,1.0214,0.57, null, , 1, 开放申购, 开放赎回, , , null, ,1.0214,2021-10-25,1.0214,1.0214,0.0,
2021-10-26,1.0167,1.0167,-0.46, null, , 1, 开放申购, 开放赎回, , , null, ,1.0167,2021-10-25,1.0214,1.0214,0.46,
2021-10-27,1.0107,1.0107,-0.59, null, , 1, 开放申购, 开放赎回, , , null, ,1.0107,2021-10-25,1.0214,1.0214,1.05,
2021-10-28,1.0091,1.0091,-0.16, null, , 1, 开放申购, 开放赎回, , , null, ,1.0091,2021-10-25,1.0214,1.0214,1.2,
2021-10-29,1.0392,1.0392,2.98, null, , 1, 开放申购, 开放赎回, , , null, ,1.0392,2021-10-29,1.0392,1.0392,0.0,
2021-11-01,1.0718,1.0718,3.14, null, , 1, 开放申购, 开放赎回, , , null, ,1.0718,2021-11-01,1.0718,1.0718,0.0,
2021-11-02,1.0845,1.0845,1.18, null, , 1, 开放申购, 开放赎回, , , null, ,1.0845,2021-11-02,1.0845,1.0845,0.0,
2021-11-03,1.0856,1.0856,0.1, null, , 1, 开放申购, 开放赎回, , , null, ,1.0856,2021-11-03,1.0856,1.0856,0.0,
2021-11-04,1.0915,1.0915,0.54, null, , 1, 开放申购, 开放赎回, , , null, ,1.0915,2021-11-04,1.0915,1.0915,0.0,
2021-11-05,1.0934,1.0934,0.17, null, , 1, 开放申购, 开放赎回, , , null, ,1.0934,2021-11-05,1.0934,1.0934,0.0,
2021-11-08,1.0928,1.0928,-0.05, null, , 1, 开放申购, 开放赎回, , , null, ,1.0928,2021-11-05,1.0934,1.0934,0.05,
2021-11-09,1.1096,1.1096,1.54, null, , 1, 开放申购, 开放赎回, , , null, ,1.1096,2021-11-09,1.1096,1.1096,0.0,
2021-11-10,1.1185,1.1185,0.8, null, , 1, 开放申购, 开放赎回, , , null, ,1.1185,2021-11-10,1.1185,1.1185,0.0,
2021-11-11,1.1439,1.1439,2.27, null, , 1, 开放申购, 开放赎回, , , null, ,1.1439,2021-11-11,1.1439,1.1439,0.0,
2021-11-12,1.1413,1.1413,-0.23, null, , 1, 开放申购, 开放赎回, , , null, ,1.1413,2021-11-11,1.1439,1.1439,0.23,
2021-11-15,1.1231,1.1231,-1.59, null, , 1, 开放申购, 开放赎回, , , null, ,1.1231,2021-11-11,1.1439,1.1439,1.82,
2021-11-16,1.1071,1.1071,-1.42, null, , 1, 开放申购, 开放赎回, , , null, ,1.1071,2021-11-11,1.1439,1.1439,3.22,
2021-11-17,1.1264,1.1264,1.74, null, , 1, 开放申购, 开放赎回, , , null, ,1.1264,2021-11-11,1.1439,1.1439,1.53,
2021-11-18,1.109,1.109,-1.54, null, , 1, 开放申购, 开放赎回, , , null, ,1.109,2021-11-11,1.1439,1.1439,3.05,
2021-11-19,1.1188,1.1188,0.88, null, , 1, 开放申购, 开放赎回, , , null, ,1.1188,2021-11-11,1.1439,1.1439,2.19,
2021-11-22,1.1722,1.1722,4.77, null, , 1, 开放申购, 开放赎回, , , null, ,1.1722,2021-11-22,1.1722,1.1722,0.0,
2021-11-23,1.1674,1.1674,-0.41, null, , 1, 开放申购, 开放赎回, , , null, ,1.1674,2021-11-22,1.1722,1.1722,0.41,
2021-11-24,1.1732,1.1732,0.5, null, , 1, 开放申购, 开放赎回, , , null, ,1.1732,2021-11-24,1.1732,1.1732,0.0,
2021-11-25,1.1785,1.1785,0.45, null, , 1, 开放申购, 开放赎回, , , null, ,1.1785,2021-11-25,1.1785,1.1785,0.0,
2021-11-26,1.1617,1.1617,-1.43, null, , 1, 开放申购, 开放赎回, , , null, ,1.1617,2021-11-25,1.1785,1.1785,1.43,
2021-11-29,1.1671,1.1671,0.46, null, , 1, 开放申购, 开放赎回, , , null, ,1.1671,2021-11-25,1.1785,1.1785,0.97,
2021-11-30,1.1663,1.1663,-0.07, null, , 1, 开放申购, 开放赎回, , , null, ,1.1663,2021-11-25,1.1785,1.1785,1.04,
2021-12-01,1.1501,1.1501,-1.39, null, , 1, 开放申购, 开放赎回, , , null, ,1.1501,2021-11-25,1.1785,1.1785,2.41,
2021-12-02,1.1377,1.1377,-1.08, null, , 1, 开放申购, 开放赎回, , , null, ,1.1377,2021-11-25,1.1785,1.1785,3.46,
2021-12-03,1.1452,1.1452,0.66, null, , 1, 开放申购, 开放赎回, , , null, ,1.1452,2021-11-25,1.1785,1.1785,2.83,
2021-12-06,1.1172,1.1172,-2.44, null, , 1, 开放申购, 开放赎回, , , null, ,1.1172,2021-11-25,1.1785,1.1785,5.2,
2021-12-07,1.1003,1.1003,-1.51, null, , 1, 开放申购, 开放赎回, , , null, ,1.1003,2021-11-25,1.1785,1.1785,6.64,
2021-12-08,1.124,1.124,2.15, null, , 1, 开放申购, 开放赎回, , , null, ,1.124,2021-11-25,1.1785,1.1785,4.62,
2021-12-09,1.1316,1.1316,0.68, null, , 1, 开放申购, 开放赎回, , , null, ,1.1316,2021-11-25,1.1785,1.1785,3.98,
2021-12-10,1.1339,1.1339,0.2, null, , 1, 开放申购, 开放赎回, , , null, ,1.1339,2021-11-25,1.1785,1.1785,3.78,
2021-12-13,1.1444,1.1444,0.93, null, , 1, 开放申购, 开放赎回, , , null, ,1.1444,2021-11-25,1.1785,1.1785,2.89,
2021-12-14,1.1432,1.1432,-0.1, null, , 1, 开放申购, 开放赎回, , , null, ,1.1432,2021-11-25,1.1785,1.1785,3.0,
2021-12-15,1.1312,1.1312,-1.05, null, , 1, 开放申购, 开放赎回, , , null, ,1.1312,2021-11-25,1.1785,1.1785,4.01,
2021-12-16,1.126,1.126,-0.46, null, , 1, 开放申购, 开放赎回, , , null, ,1.126,2021-11-25,1.1785,1.1785,4.45,
2021-12-17,1.0934,1.0934,-2.9, null, , 1, 开放申购, 开放赎回, , , null, ,1.0934,2021-11-25,1.1785,1.1785,7.22,
2021-12-20,1.0745,1.0745,-1.73, null, , 1, 开放申购, 开放赎回, , , null, ,1.0745,2021-11-25,1.1785,1.1785,8.82,
2021-12-21,1.0896,1.0896,1.41, null, , 1, 开放申购, 开放赎回, , , null, ,1.0896,2021-11-25,1.1785,1.1785,7.54,
2021-12-22,1.0911,1.0911,0.14, null, , 1, 开放申购, 开放赎回, , , null, ,1.0911,2021-11-25,1.1785,1.1785,7.42,
2021-12-23,1.0993,1.0993,0.75, null, , 1, 开放申购, 开放赎回, , , null, ,1.0993,2021-11-25,1.1785,1.1785,6.72,
2021-12-24,1.0883,1.0883,-1.0, null, , 1, 开放申购, 开放赎回, , , null, ,1.0883,2021-11-25,1.1785,1.1785,7.65,
2021-12-27,1.0931,1.0931,0.44, null, , 1, 开放申购, 开放赎回, , , null, ,1.0931,2021-11-25,1.1785,1.1785,7.25,
2021-12-28,1.0915,1.0915,-0.15, null, , 1, 开放申购, 开放赎回, , , null, ,1.0915,2021-11-25,1.1785,1.1785,7.38,
2021-12-29,1.0775,1.0775,-1.28, null, , 1, 开放申购, 开放赎回, , , null, ,1.0775,2021-11-25,1.1785,1.1785,8.57,
2021-12-30,1.0897,1.0897,1.13, null, , 1, 开放申购, 开放赎回, , , null, ,1.0897,2021-11-25,1.1785,1.1785,7.54,
2021-12-31,1.0956,1.0956,0.54, null, , 1, 开放申购, 开放赎回, , , null, ,1.0956,2021-11-25,1.1785,1.1785,7.03,
2022-01-04,1.0637,1.0637,-2.91, null, , 1, 开放申购, 开放赎回, , , null, ,1.0637,2021-11-25,1.1785,1.1785,9.74,
2022-01-05,1.0241,1.0241,-3.72, null, , 1, 开放申购, 开放赎回, , , null, ,1.0241,2021-11-25,1.1785,1.1785,13.1,
2022-01-06,1.0204,1.0204,-0.36, null, , 1, 开放申购, 开放赎回, , , null, ,1.0204,2021-11-25,1.1785,1.1785,13.42,
2022-01-07,1.0046,1.0046,-1.55, null, , 1, 开放申购, 开放赎回, , , null, ,1.0046,2021-11-25,1.1785,1.1785,14.76,
2022-01-10,1.0124,1.0124,0.78, null, , 1, 开放申购, 开放赎回, , , null, ,1.0124,2021-11-25,1.1785,1.1785,14.09,
2022-01-11,0.9858,0.9858,-2.63, null, , 1, 开放申购, 开放赎回, , , null, ,0.9858,2021-11-25,1.1785,1.1785,16.35,
2022-01-12,1.0052,1.0052,1.97, null, , 1, 开放申购, 开放赎回, , , null, ,1.0052,2021-11-25,1.1785,1.1785,14.71,
2022-01-13,0.9877,0.9877,-1.74, null, , 1, 开放申购, 开放赎回, , , null, ,0.9877,2021-11-25,1.1785,1.1785,16.19,
2022-01-14,1.0047,1.0047,1.72, null, , 1, 开放申购, 开放赎回, , , null, ,1.0047,2021-11-25,1.1785,1.1785,14.75,
2022-01-17,1.0326,1.0326,2.78, null, , 1, 开放申购, 开放赎回, , , null, ,1.0326,2021-11-25,1.1785,1.1785,12.38,
2022-01-18,1.0313,1.0313,-0.13, null, , 1, 开放申购, 开放赎回, , , null, ,1.0313,2021-11-25,1.1785,1.1785,12.49,
2022-01-19,1.0105,1.0105,-2.02, null, , 1, 开放申购, 开放赎回, , , null, ,1.0105,2021-11-25,1.1785,1.1785,14.26,
