FSRQ,DWJZ,LJJZ,JZZZL,SDATE,ACTUALSYI,NAVTYPE,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP,FQJZ,preHighFSRQ,preHighDWJZ,preHighLJJZ,withdraw,
2017-09-12,1.0,1.0,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.0,2017-09-12,1.0,1.0,0.0,
2017-09-15,1.0001,1.0001,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.0001,2017-09-15,1.0001,1.0001,0.0,
2017-09-22,1.0005,1.0005,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.0005,2017-09-22,1.0005,1.0005,0.0,
2017-09-29,1.0011,1.0011,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.0011,2017-09-29,1.0011,1.0011,0.0,
2017-10-13,1.0032,1.0032,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.0032,2017-10-13,1.0032,1.0032,0.0,
2017-10-16,1.0029,1.0029,-0.03,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.0029,2017-10-13,1.0032,1.0032,0.03,
2017-10-17,1.002,1.002,-0.09,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.002,2017-10-13,1.0032,1.0032,0.12,
2017-10-18,1.001,1.001,-0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.001,2017-10-13,1.0032,1.0032,0.22,
2017-10-19,1.0001,1.0001,-0.09,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0001,2017-10-13,1.0032,1.0032,0.31,
2017-10-20,1.0019,1.0019,0.18,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0019,2017-10-13,1.0032,1.0032,0.13,
2017-10-23,1.0015,1.0015,-0.04,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0015,2017-10-13,1.0032,1.0032,0.17,
2017-10-24,1.002,1.002,0.05,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.002,2017-10-13,1.0032,1.0032,0.12,
2017-10-25,1.0033,1.0033,0.13,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0033,2017-10-25,1.0033,1.0033,0.0,
2017-10-26,1.004,1.004,0.07,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.004,2017-10-26,1.004,1.004,0.0,
2017-10-27,1.0037,1.0037,-0.03,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0037,2017-10-26,1.004,1.004,0.03,
2017-10-30,1.0004,1.0004,-0.33,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0004,2017-10-26,1.004,1.004,0.36,
2017-10-31,1.0004,1.0004,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0004,2017-10-26,1.004,1.004,0.36,
2017-11-01,0.9995,0.9995,-0.09,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,0.9995,2017-10-26,1.004,1.004,0.45,
2017-11-02,0.9988,0.9988,-0.07,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,0.9988,2017-10-26,1.004,1.004,0.52,
2017-11-03,0.995,0.995,-0.38,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,0.995,2017-10-26,1.004,1.004,0.9,
2017-11-06,0.9965,0.9965,0.15,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,0.9965,2017-10-26,1.004,1.004,0.75,
2017-11-07,0.9993,0.9993,0.28,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,0.9993,2017-10-26,1.004,1.004,0.47,
2017-11-08,0.9996,0.9996,0.03,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,0.9996,2017-10-26,1.004,1.004,0.44,
2017-11-09,1.0008,1.0008,0.12,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0008,2017-10-26,1.004,1.004,0.32,
2017-11-10,0.9993,0.9993,-0.15,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,0.9993,2017-10-26,1.004,1.004,0.47,
2017-11-13,1.0031,1.0031,0.38,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0031,2017-10-26,1.004,1.004,0.09,
