FSRQ,DWJZ,LJJZ,JZZZL,SDATE,ACTUALSYI,NAVTYPE,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP,FQJZ,preHighFSRQ,preHighDWJZ,preHighLJJZ,withdraw,
2018-01-10,1.0,1.0,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.0,2018-01-10,1.0,1.0,0.0,
2018-01-12,1.0,1.0,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.0,2018-01-10,1.0,1.0,0.0,
2018-01-19,0.996,0.996,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,0.996,2018-01-10,1.0,1.0,0.4,
2018-01-26,1.0,1.0,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.0,2018-01-10,1.0,1.0,0.0,
2018-02-02,0.983,0.983,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,0.983,2018-01-10,1.0,1.0,1.7,
2018-02-05,0.971,0.971,-1.22,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,0.971,2018-01-10,1.0,1.0,2.9,
2018-02-06,0.963,0.963,-0.82,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.963,2018-01-10,1.0,1.0,3.7,
2018-02-07,0.946,0.946,-1.77,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.946,2018-01-10,1.0,1.0,5.4,
2018-02-08,0.952,0.952,0.63,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.952,2018-01-10,1.0,1.0,4.8,
2018-02-09,0.939,0.939,-1.37,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.939,2018-01-10,1.0,1.0,6.1,
2018-02-12,0.956,0.956,1.81,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.956,2018-01-10,1.0,1.0,4.4,
2018-02-13,0.961,0.961,0.52,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.961,2018-01-10,1.0,1.0,3.9,
2018-02-14,0.97,0.97,0.94,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.97,2018-01-10,1.0,1.0,3.0,
2018-02-22,0.984,0.984,1.44,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.984,2018-01-10,1.0,1.0,1.6,
2018-02-23,0.981,0.981,-0.3,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.981,2018-01-10,1.0,1.0,1.9,
2018-02-26,0.986,0.986,0.51,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.986,2018-01-10,1.0,1.0,1.4,
2018-02-27,0.973,0.973,-1.32,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.973,2018-01-10,1.0,1.0,2.7,
2018-02-28,0.962,0.962,-1.13,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.962,2018-01-10,1.0,1.0,3.8,
2018-03-01,0.969,0.969,0.73,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.969,2018-01-10,1.0,1.0,3.1,
2018-03-02,0.968,0.968,-0.1,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.968,2018-01-10,1.0,1.0,3.2,
2018-03-05,0.959,0.959,-0.93,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.959,2018-01-10,1.0,1.0,4.1,
2018-03-06,0.963,0.963,0.42,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.963,2018-01-10,1.0,1.0,3.7,
2018-03-07,0.959,0.959,-0.42,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.959,2018-01-10,1.0,1.0,4.1,
2018-03-08,0.98,0.98,2.19,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.98,2018-01-10,1.0,1.0,2.0,
2018-03-09,0.987,0.987,0.71,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.987,2018-01-10,1.0,1.0,1.3,
2018-03-12,0.987,0.987,0.0,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.987,2018-01-10,1.0,1.0,1.3,
2018-03-13,0.978,0.978,-0.91,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.978,2018-01-10,1.0,1.0,2.2,
2018-03-14,0.98,0.98,0.2,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.98,2018-01-10,1.0,1.0,2.0,
2018-03-15,0.994,0.994,1.43,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.994,2018-01-10,1.0,1.0,0.6,
2018-03-16,0.983,0.983,-1.11,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.983,2018-01-10,1.0,1.0,1.7,
2018-03-19,0.986,0.986,0.31,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.986,2018-01-10,1.0,1.0,1.4,
2018-03-20,0.981,0.981,-0.51,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.981,2018-01-10,1.0,1.0,1.9,
2018-03-21,0.974,0.974,-0.71,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.974,2018-01-10,1.0,1.0,2.6,
2018-03-22,0.956,0.956,-1.85,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.956,2018-01-10,1.0,1.0,4.4,
2018-03-23,0.943,0.943,-1.36,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.943,2018-01-10,1.0,1.0,5.7,
2018-03-26,0.941,0.941,-0.21,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.941,2018-01-10,1.0,1.0,5.9,
2018-03-27,0.936,0.936,-0.53,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.936,2018-01-10,1.0,1.0,6.4,
2018-03-28,0.906,0.906,-3.21,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.906,2018-01-10,1.0,1.0,9.4,
2018-03-29,0.924,0.924,1.99,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.924,2018-01-10,1.0,1.0,7.6,
2018-03-30,0.923,0.923,-0.11,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.923,2018-01-10,1.0,1.0,7.7,
2018-04-02,0.919,0.919,-0.43,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.919,2018-01-10,1.0,1.0,8.1,
2018-04-03,0.92,0.92,0.11,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.92,2018-01-10,1.0,1.0,8.0,
2018-04-04,0.932,0.932,1.3,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.932,2018-01-10,1.0,1.0,6.8,
2018-04-09,0.927,0.927,-0.54,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.927,2018-01-10,1.0,1.0,7.3,
2018-04-10,0.94,0.94,1.4,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.94,2018-01-10,1.0,1.0,6.0,
2018-04-11,0.942,0.942,0.21,            null,            ,            1,            暂停申购,            开放赎回,            ,            ,            null,            ,0.942,2018-01-10,1.0,1.0,5.8,
