FSRQ, DWJZ, LJJZ, JZZZL, SDATE, ACTUALSYI, NAVTYPE, SGZT, SHZT, FHFCZ, FHFCBZ, DTYPE, FHSP, FQJZ, preHighFSRQ, preHighDWJZ, preHighLJJZ, withdraw, 
2010-12-22, 1.0, 1.0, 0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 1.0, 2010-12-22, 1.0, 1.0, 0.0, 
2010-12-24, 1.0, 1.0, 0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 1.0, 2010-12-22, 1.0, 1.0, 0.0, 
2010-12-31, 1.003, 1.003, 0.3,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 1.003, 2010-12-31, 1.003, 1.003, 0.0, 
2011-01-07, 1.001, 1.001, -0.2,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 1.00099, 2010-12-31, 1.003, 1.003, 0.2, 
2011-01-14, 0.993, 0.993, -0.8,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 0.99298, 2010-12-31, 1.003, 1.003, 1.0, 
2011-01-21, 0.988, 0.988, -0.5,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 0.98802, 2010-12-31, 1.003, 1.003, 1.49, 
2011-01-28, 0.991, 0.991, 0.3,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 0.99098, 2010-12-31, 1.003, 1.003, 1.2, 
2011-02-01, 0.991, 0.991, 0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 0.99098, 2010-12-31, 1.003, 1.003, 1.2, 
2011-02-11, 0.998, 0.998, 0.71,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 0.99802, 2010-12-31, 1.003, 1.003, 0.5, 
2011-02-18, 0.999, 0.999, 0.1,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 0.99902, 2010-12-31, 1.003, 1.003, 0.4, 
2011-02-23, 0.995, 0.995, -0.4,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            , 0.99502, 2010-12-31, 1.003, 1.003, 0.8, 
2011-02-24, 0.996, 0.996, 0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99602, 2010-12-31, 1.003, 1.003, 0.7, 
2011-02-25, 0.998, 0.998, 0.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99801, 2010-12-31, 1.003, 1.003, 0.5, 
2011-02-28, 1.005, 1.005, 0.7,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.005, 2011-02-28, 1.005, 1.005, 0.0, 
2011-03-01, 1.008, 1.008, 0.3,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00802, 2011-03-01, 1.008, 1.008, 0.0, 
2011-03-02, 1.01, 1.01, 0.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.01004, 2011-03-02, 1.01, 1.01, 0.0, 
2011-03-03, 1.0, 1.0, -0.99,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00004, 2011-03-02, 1.01, 1.01, 0.99, 
2011-03-04, 1.006, 1.006, 0.6,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00604, 2011-03-02, 1.01, 1.01, 0.4, 
2011-03-07, 1.014, 1.014, 0.8,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.01409, 2011-03-07, 1.014, 1.014, 0.0, 
2011-03-08, 1.016, 1.016, 0.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.01612, 2011-03-08, 1.016, 1.016, 0.0, 
2011-03-09, 1.017, 1.017, 0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.01714, 2011-03-09, 1.017, 1.017, 0.0, 
2011-03-10, 1.009, 1.009, -0.79,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.0091, 2011-03-09, 1.017, 1.017, 0.79, 
2011-03-11, 1.003, 1.003, -0.59,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00315, 2011-03-09, 1.017, 1.017, 1.38, 
2011-03-14, 1.011, 1.011, 0.8,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.01118, 2011-03-09, 1.017, 1.017, 0.59, 
2011-03-15, 1.0, 1.0, -1.09,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00016, 2011-03-09, 1.017, 1.017, 1.67, 
2011-03-16, 1.007, 1.007, 0.7,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00716, 2011-03-09, 1.017, 1.017, 0.98, 
2011-03-17, 0.995, 0.995, -1.19,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99517, 2011-03-09, 1.017, 1.017, 2.16, 
2011-03-18, 1.004, 1.004, 0.9,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00413, 2011-03-09, 1.017, 1.017, 1.28, 
2011-03-21, 0.997, 0.997, -0.7,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.9971, 2011-03-09, 1.017, 1.017, 1.97, 
2011-03-22, 0.996, 0.996, -0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.9961, 2011-03-09, 1.017, 1.017, 2.07, 
2011-03-23, 1.006, 1.006, 1.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00606, 2011-03-09, 1.017, 1.017, 1.09, 
2011-03-24, 1.004, 1.004, -0.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00405, 2011-03-09, 1.017, 1.017, 1.29, 
2011-03-25, 1.01, 1.01, 0.6,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.01007, 2011-03-09, 1.017, 1.017, 0.7, 
2011-03-28, 1.002, 1.002, -0.79,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00209, 2011-03-09, 1.017, 1.017, 1.48, 
2011-03-29, 0.99, 0.99, -1.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99006, 2011-03-09, 1.017, 1.017, 2.66, 
2011-03-30, 0.987, 0.987, -0.3,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.98709, 2011-03-09, 1.017, 1.017, 2.95, 
2011-03-31, 0.983, 0.983, -0.41,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.98304, 2011-03-09, 1.017, 1.017, 3.35, 
2011-04-01, 0.993, 0.993, 1.02,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99307, 2011-03-09, 1.017, 1.017, 2.37, 
2011-04-06, 0.997, 0.997, 0.4,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99704, 2011-03-09, 1.017, 1.017, 1.98, 
2011-04-07, 0.998, 0.998, 0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99804, 2011-03-09, 1.017, 1.017, 1.88, 
2011-04-08, 1.006, 1.006, 0.8,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00602, 2011-03-09, 1.017, 1.017, 1.09, 
2011-04-11, 1.001, 1.001, -0.5,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00099, 2011-03-09, 1.017, 1.017, 1.59, 
2011-04-12, 0.996, 0.996, -0.5,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99599, 2011-03-09, 1.017, 1.017, 2.08, 
2011-04-13, 1.012, 1.012, 1.61,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.01203, 2011-03-09, 1.017, 1.017, 0.5, 
2011-04-14, 1.005, 1.005, -0.69,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00505, 2011-03-09, 1.017, 1.017, 1.19, 
2011-04-15, 1.001, 1.001, -0.4,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 1.00103, 2011-03-09, 1.017, 1.017, 1.58, 
2011-04-18, 0.999, 0.999, -0.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99903, 2011-03-09, 1.017, 1.017, 1.78, 
2011-04-19, 0.987, 0.987, -1.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.98704, 2011-03-09, 1.017, 1.017, 2.96, 
2011-04-20, 0.99, 0.99, 0.3,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99, 2011-03-09, 1.017, 1.017, 2.67, 
2011-04-21, 0.998, 0.998, 0.81,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99802, 2011-03-09, 1.017, 1.017, 1.88, 
2011-04-22, 0.996, 0.996, -0.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.99602, 2011-03-09, 1.017, 1.017, 2.08, 
2011-04-25, 0.987, 0.987, -0.9,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.98706, 2011-03-09, 1.017, 1.017, 2.96, 
2011-04-26, 0.979, 0.979, -0.81,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.97906, 2011-03-09, 1.017, 1.017, 3.74, 
2011-04-27, 0.975, 0.975, -0.41,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.97505, 2011-03-09, 1.017, 1.017, 4.14, 
2011-04-28, 0.96, 0.96, -1.54,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.96003, 2011-03-09, 1.017, 1.017, 5.61, 
2011-04-29, 0.97, 0.97, 1.04,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.97001, 2011-03-09, 1.017, 1.017, 4.63, 
2011-05-03, 0.977, 0.977, 0.72,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.97699, 2011-03-09, 1.017, 1.017, 3.95, 
2011-05-04, 0.958, 0.958, -1.94,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.95804, 2011-03-09, 1.017, 1.017, 5.81, 
2011-05-05, 0.958, 0.958, 0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.95804, 2011-03-09, 1.017, 1.017, 5.81, 
2011-05-06, 0.957, 0.957, -0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.95708, 2011-03-09, 1.017, 1.017, 5.9, 
2011-05-09, 0.963, 0.963, 0.63,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.96311, 2011-03-09, 1.017, 1.017, 5.31, 
2011-05-10, 0.964, 0.964, 0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.96407, 2011-03-09, 1.017, 1.017, 5.22, 
2011-05-11, 0.966, 0.966, 0.21,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.96609, 2011-03-09, 1.017, 1.017, 5.02, 
2011-05-12, 0.958, 0.958, -0.83,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.95807, 2011-03-09, 1.017, 1.017, 5.81, 
2011-05-13, 0.96, 0.96, 0.21,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.96008, 2011-03-09, 1.017, 1.017, 5.61, 
2011-05-16, 0.953, 0.953, -0.73,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.95307, 2011-03-09, 1.017, 1.017, 6.3, 
2011-05-17, 0.954, 0.954, 0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.95402, 2011-03-09, 1.017, 1.017, 6.21, 
2011-05-18, 0.962, 0.962, 0.84,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.96203, 2011-03-09, 1.017, 1.017, 5.42, 
2011-05-19, 0.961, 0.961, -0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.96107, 2011-03-09, 1.017, 1.017, 5.51, 
2011-05-20, 0.959, 0.959, -0.21,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.95905, 2011-03-09, 1.017, 1.017, 5.71, 
2011-05-23, 0.931, 0.931, -2.92,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.93105, 2011-03-09, 1.017, 1.017, 8.46, 
2011-05-24, 0.931, 0.931, 0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.93105, 2011-03-09, 1.017, 1.017, 8.46, 
2011-05-25, 0.92, 0.92, -1.18,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.92006, 2011-03-09, 1.017, 1.017, 9.54, 
2011-05-26, 0.913, 0.913, -0.76,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.91307, 2011-03-09, 1.017, 1.017, 10.23, 
2011-05-27, 0.909, 0.909, -0.44,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.90905, 2011-03-09, 1.017, 1.017, 10.63, 
2011-05-30, 0.909, 0.909, 0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.90905, 2011-03-09, 1.017, 1.017, 10.63, 
2011-05-31, 0.923, 0.923, 1.54,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            , 0.92305, 2011-03-09, 1.017, 1.017, 9.25, 
