FSRQ,DWJZ,LJJZ,JZZZL,SDATE,ACTUALSYI,NAVTYPE,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP,FQJZ,preHighFSRQ,preHighDWJZ,preHighLJJZ,withdraw,
2019-11-22,1.0,1.0,0.0, null, , 1, 封闭期, 封闭期, , , null, ,1.0,2019-11-22,1.0,1.0,0.0,
2019-11-25,0.9999,0.9999,-0.01, null, , 1, 封闭期, 封闭期, , , null, ,0.9999,2019-11-22,1.0,1.0,0.01,
2019-11-26,1.0008,1.0008,0.09, null, , 1, 开放申购, 开放赎回, , , null, ,1.0008,2019-11-26,1.0008,1.0008,0.0,
2019-11-27,1.0046,1.0046,0.38, null, , 1, 开放申购, 开放赎回, , , null, ,1.0046,2019-11-27,1.0046,1.0046,0.0,
2019-11-28,1.0042,1.0042,-0.04, null, , 1, 开放申购, 开放赎回, , , null, ,1.0042,2019-11-27,1.0046,1.0046,0.04,
2019-11-29,1.0045,1.0045,0.03, null, , 1, 开放申购, 开放赎回, , , null, ,1.0045,2019-11-27,1.0046,1.0046,0.01,
2019-12-02,1.009,1.009,0.45, null, , 1, 开放申购, 开放赎回, , , null, ,1.009,2019-12-02,1.009,1.009,0.0,
2019-12-03,1.0139,1.0139,0.49, null, , 1, 开放申购, 开放赎回, , , null, ,1.0139,2019-12-03,1.0139,1.0139,0.0,
2019-12-04,1.0138,1.0138,-0.01, null, , 1, 开放申购, 开放赎回, , , null, ,1.0138,2019-12-03,1.0139,1.0139,0.01,
2019-12-05,1.0157,1.0157,0.19, null, , 1, 开放申购, 开放赎回, , , null, ,1.0157,2019-12-05,1.0157,1.0157,0.0,
2019-12-06,1.0184,1.0184,0.27, null, , 1, 开放申购, 开放赎回, , , null, ,1.0184,2019-12-06,1.0184,1.0184,0.0,
2019-12-09,1.0199,1.0199,0.15, null, , 1, 开放申购, 开放赎回, , , null, ,1.0199,2019-12-09,1.0199,1.0199,0.0,
2019-12-10,1.0231,1.0231,0.31, null, , 1, 开放申购, 开放赎回, , , null, ,1.0231,2019-12-10,1.0231,1.0231,0.0,
2019-12-11,1.0226,1.0226,-0.05, null, , 1, 开放申购, 开放赎回, , , null, ,1.0226,2019-12-10,1.0231,1.0231,0.05,
2019-12-12,1.0245,1.0245,0.19, null, , 1, 开放申购, 开放赎回, , , null, ,1.0245,2019-12-12,1.0245,1.0245,0.0,
2019-12-13,1.0238,1.0238,-0.07, null, , 1, 开放申购, 开放赎回, , , null, ,1.0238,2019-12-12,1.0245,1.0245,0.07,
2019-12-16,1.0254,1.0254,0.16, null, , 1, 开放申购, 开放赎回, , , null, ,1.0254,2019-12-16,1.0254,1.0254,0.0,
2019-12-17,1.0255,1.0255,0.01, null, , 1, 开放申购, 开放赎回, , , null, ,1.0255,2019-12-17,1.0255,1.0255,0.0,
2019-12-18,1.0252,1.0252,-0.03, null, , 1, 开放申购, 开放赎回, , , null, ,1.0252,2019-12-17,1.0255,1.0255,0.03,
2019-12-19,1.0237,1.0237,-0.15, null, , 1, 开放申购, 开放赎回, , , null, ,1.0237,2019-12-17,1.0255,1.0255,0.18,
2019-12-20,1.0216,1.0216,-0.21, null, , 1, 开放申购, 开放赎回, , , null, ,1.0216,2019-12-17,1.0255,1.0255,0.38,
