FSRQ,DWJZ,LJJZ,JZZZL,SDATE,ACTUALSYI,NAVTYPE,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP,FQJZ,preHighFSRQ,preHighDWJZ,preHighLJJZ,withdraw,
2016-02-03,1.0,1.0,0.0,       null,       ,       1,       封闭期,       封闭期,       ,       ,       null,       ,1.0,2016-02-03,1.0,1.0,0.0,
2016-02-05,1.0,1.0,0.0,       null,       ,       1,       封闭期,       封闭期,       ,       ,       null,       ,1.0,2016-02-03,1.0,1.0,0.0,
2016-02-15,1.0,1.0,0.0,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.0,2016-02-03,1.0,1.0,0.0,
2016-02-16,1.001,1.001,0.1,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.001,2016-02-16,1.001,1.001,0.0,
2016-02-17,1.001,1.001,0.0,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.001,2016-02-16,1.001,1.001,0.0,
2016-02-18,1.0,1.0,-0.1,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.0,2016-02-16,1.001,1.001,0.1,
2016-02-19,1.004,1.004,0.4,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.004,2016-02-19,1.004,1.004,0.0,
2016-02-22,1.007,1.007,0.3,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.007,2016-02-22,1.007,1.007,0.0,
2016-02-23,1.004,1.004,-0.3,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.004,2016-02-22,1.007,1.007,0.3,
2016-02-24,1.004,1.004,0.0,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.004,2016-02-22,1.007,1.007,0.3,
2016-02-25,0.99,0.99,-1.39,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.99,2016-02-22,1.007,1.007,1.69,
2016-02-26,0.989,0.989,-0.1,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.989,2016-02-22,1.007,1.007,1.79,
2016-02-29,0.979,0.979,-1.01,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.979,2016-02-22,1.007,1.007,2.78,
2016-03-01,0.98,0.98,0.1,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.98,2016-02-22,1.007,1.007,2.68,
2016-03-02,0.989,0.989,0.92,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.989,2016-02-22,1.007,1.007,1.79,
2016-03-03,0.99,0.99,0.1,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.99,2016-02-22,1.007,1.007,1.69,
2016-03-04,0.983,0.983,-0.71,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.983,2016-02-22,1.007,1.007,2.38,
2016-03-07,0.987,0.987,0.41,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.987,2016-02-22,1.007,1.007,1.99,
2016-03-08,0.987,0.987,0.0,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.987,2016-02-22,1.007,1.007,1.99,
2016-03-09,0.987,0.987,0.0,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.987,2016-02-22,1.007,1.007,1.99,
2016-03-10,0.983,0.983,-0.41,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.983,2016-02-22,1.007,1.007,2.38,
2016-03-11,0.983,0.983,0.0,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.983,2016-02-22,1.007,1.007,2.38,
2016-03-14,0.989,0.989,0.61,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.989,2016-02-22,1.007,1.007,1.79,
2016-03-15,0.995,0.995,0.61,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.995,2016-02-22,1.007,1.007,1.19,
2016-03-16,0.992,0.992,-0.3,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.992,2016-02-22,1.007,1.007,1.49,
2016-03-17,0.998,0.998,0.6,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.998,2016-02-22,1.007,1.007,0.89,
2016-03-18,1.003,1.003,0.5,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.003,2016-02-22,1.007,1.007,0.4,
2016-03-21,1.009,1.009,0.6,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.009,2016-03-21,1.009,1.009,0.0,
2016-03-22,1.007,1.007,-0.2,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.007,2016-03-21,1.009,1.009,0.2,
2016-03-23,1.006,1.006,-0.1,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.006,2016-03-21,1.009,1.009,0.3,
2016-03-24,0.999,0.999,-0.7,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.999,2016-03-21,1.009,1.009,0.99,
2016-03-25,1.002,1.002,0.3,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.002,2016-03-21,1.009,1.009,0.69,
2016-03-28,1.002,1.002,0.0,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.002,2016-03-21,1.009,1.009,0.69,
2016-03-29,0.998,0.998,-0.4,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,0.998,2016-03-21,1.009,1.009,1.09,
2016-03-30,1.006,1.006,0.8,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.006,2016-03-21,1.009,1.009,0.3,
2016-03-31,1.006,1.006,0.0,       null,       ,       1,       开放申购,       开放赎回,       ,       ,       null,       ,1.006,2016-03-21,1.009,1.009,0.3,
