FSRQ,DWJZ,LJJZ,JZZZL,SDATE,ACTUALSYI,NAVTYPE,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP,FQJZ,preHighFSRQ,preHighDWJZ,preHighLJJZ,withdraw,
2019-06-26,1.0,1.0,0.0, null, , 1, 封闭期, 封闭期, , , null, ,1.0,2019-06-26,1.0,1.0,0.0,
2019-06-28,1.0,1.0,0.0, null, , 1, 封闭期, 封闭期, , , null, ,1.0,2019-06-26,1.0,1.0,0.0,
2019-06-30,0.9999,0.9999,0.0, null, , 0, 封闭期, 封闭期, , , null, ,0.9999,2019-06-26,1.0,1.0,0.01,
2019-07-05,0.9991,0.9991,0.0, null, , 1, 封闭期, 封闭期, , , null, ,0.9991,2019-06-26,1.0,1.0,0.09,
2019-07-12,0.9973,0.9973,0.0, null, , 1, 封闭期, 封闭期, , , null, ,0.9973,2019-06-26,1.0,1.0,0.27,
2019-07-19,0.9989,0.9989,0.0, null, , 1, 封闭期, 封闭期, , , null, ,0.9989,2019-06-26,1.0,1.0,0.11,
2019-07-25,1.0053,1.0053,0.0, null, , 1, 封闭期, 封闭期, , , null, ,1.0053,2019-07-25,1.0053,1.0053,0.0,
2019-07-26,1.0049,1.0049,-0.04, null, , 1, 开放申购, 开放赎回, , , null, ,1.0049,2019-07-25,1.0053,1.0053,0.04,
2019-07-29,1.005,1.005,0.01, null, , 1, 开放申购, 开放赎回, , , null, ,1.005,2019-07-25,1.0053,1.0053,0.03,
2019-07-30,1.0123,1.0123,0.73, null, , 1, 开放申购, 开放赎回, , , null, ,1.0123,2019-07-30,1.0123,1.0123,0.0,
2019-07-31,1.0067,1.0067,-0.55, null, , 1, 开放申购, 开放赎回, , , null, ,1.0067,2019-07-30,1.0123,1.0123,0.55,
2019-08-01,1.0073,1.0073,0.06, null, , 1, 开放申购, 开放赎回, , , null, ,1.0073,2019-07-30,1.0123,1.0123,0.49,
2019-08-02,1.0002,1.0002,-0.7, null, , 1, 开放申购, 开放赎回, , , null, ,1.0002,2019-07-30,1.0123,1.0123,1.2,
2019-08-05,0.9873,0.9873,-1.29, null, , 1, 开放申购, 开放赎回, , , null, ,0.9873,2019-07-30,1.0123,1.0123,2.47,
2019-08-06,0.9782,0.9782,-0.92, null, , 1, 开放申购, 开放赎回, , , null, ,0.9782,2019-07-30,1.0123,1.0123,3.37,
2019-08-07,0.9754,0.9754,-0.29, null, , 1, 开放申购, 开放赎回, , , null, ,0.9754,2019-07-30,1.0123,1.0123,3.65,
2019-08-08,0.995,0.995,2.01, null, , 1, 开放申购, 开放赎回, , , null, ,0.995,2019-07-30,1.0123,1.0123,1.71,
2019-08-09,0.9852,0.9852,-0.98, null, , 1, 开放申购, 开放赎回, , , null, ,0.9852,2019-07-30,1.0123,1.0123,2.68,
2019-08-12,1.0016,1.0016,1.66, null, , 1, 开放申购, 开放赎回, , , null, ,1.0016,2019-07-30,1.0123,1.0123,1.06,
2019-08-13,0.9936,0.9936,-0.8, null, , 1, 开放申购, 开放赎回, , , null, ,0.9936,2019-07-30,1.0123,1.0123,1.85,
2019-08-14,1.0035,1.0035,1.0, null, , 1, 开放申购, 开放赎回, , , null, ,1.0035,2019-07-30,1.0123,1.0123,0.87,
2019-08-15,1.008,1.008,0.45, null, , 1, 开放申购, 开放赎回, , , null, ,1.008,2019-07-30,1.0123,1.0123,0.42,
2019-08-16,1.0215,1.0215,1.34, null, , 1, 开放申购, 开放赎回, , , null, ,1.0215,2019-08-16,1.0215,1.0215,0.0,
2019-08-19,1.0473,1.0473,2.53, null, , 1, 开放申购, 开放赎回, , , null, ,1.0473,2019-08-19,1.0473,1.0473,0.0,
2019-08-20,1.0423,1.0423,-0.48, null, , 1, 开放申购, 开放赎回, , , null, ,1.0423,2019-08-19,1.0473,1.0473,0.48,
2019-08-21,1.0397,1.0397,-0.25, null, , 1, 开放申购, 开放赎回, , , null, ,1.0397,2019-08-19,1.0473,1.0473,0.73,
2019-08-22,1.0443,1.0443,0.44, null, , 1, 开放申购, 开放赎回, , , null, ,1.0443,2019-08-19,1.0473,1.0473,0.29,
2019-08-23,1.0507,1.0507,0.61, null, , 1, 开放申购, 开放赎回, , , null, ,1.0507,2019-08-23,1.0507,1.0507,0.0,
2019-08-26,1.0461,1.0461,-0.44, null, , 1, 开放申购, 开放赎回, , , null, ,1.0461,2019-08-23,1.0507,1.0507,0.44,
2019-08-27,1.0608,1.0608,1.41, null, , 1, 开放申购, 开放赎回, , , null, ,1.0608,2019-08-27,1.0608,1.0608,0.0,
2019-08-28,1.0593,1.0593,-0.14, null, , 1, 开放申购, 开放赎回, , , null, ,1.0593,2019-08-27,1.0608,1.0608,0.14,
2019-08-29,1.0588,1.0588,-0.05, null, , 1, 开放申购, 开放赎回, , , null, ,1.0588,2019-08-27,1.0608,1.0608,0.19,
2019-08-30,1.0601,1.0601,0.12, null, , 1, 开放申购, 开放赎回, , , null, ,1.0601,2019-08-27,1.0608,1.0608,0.07,
2019-09-02,1.0888,1.0888,2.71, null, , 1, 开放申购, 开放赎回, , , null, ,1.0888,2019-09-02,1.0888,1.0888,0.0,
2019-09-03,1.0917,1.0917,0.27, null, , 1, 开放申购, 开放赎回, , , null, ,1.0917,2019-09-03,1.0917,1.0917,0.0,
2019-09-04,1.095,1.095,0.3, null, , 1, 开放申购, 开放赎回, , , null, ,1.095,2019-09-04,1.095,1.095,0.0,
2019-09-05,1.1027,1.1027,0.7, null, , 1, 开放申购, 开放赎回, , , null, ,1.1027,2019-09-05,1.1027,1.1027,0.0,
2019-09-06,1.1038,1.1038,0.1, null, , 1, 开放申购, 开放赎回, , , null, ,1.1038,2019-09-06,1.1038,1.1038,0.0,
2019-09-09,1.1229,1.1229,1.73, null, , 1, 开放申购, 开放赎回, , , null, ,1.1229,2019-09-09,1.1229,1.1229,0.0,
2019-09-10,1.119,1.119,-0.35, null, , 1, 开放申购, 开放赎回, , , null, ,1.119,2019-09-09,1.1229,1.1229,0.35,
2019-09-11,1.1075,1.1075,-1.03, null, , 1, 开放申购, 开放赎回, , , null, ,1.1075,2019-09-09,1.1229,1.1229,1.37,
2019-09-12,1.1062,1.1062,-0.12, null, , 1, 开放申购, 开放赎回, , , null, ,1.1062,2019-09-09,1.1229,1.1229,1.49,
2019-09-16,1.1057,1.1057,-0.05, null, , 1, 开放申购, 开放赎回, , , null, ,1.1057,2019-09-09,1.1229,1.1229,1.53,
2019-09-17,1.0886,1.0886,-1.55, null, , 1, 开放申购, 开放赎回, , , null, ,1.0886,2019-09-09,1.1229,1.1229,3.05,
2019-09-18,1.0892,1.0892,0.06, null, , 1, 开放申购, 开放赎回, , , null, ,1.0892,2019-09-09,1.1229,1.1229,3.0,
2019-09-19,1.1057,1.1057,1.51, null, , 1, 开放申购, 开放赎回, , , null, ,1.1057,2019-09-09,1.1229,1.1229,1.53,
2019-09-20,1.1075,1.1075,0.16, null, , 1, 开放申购, 开放赎回, , , null, ,1.1075,2019-09-09,1.1229,1.1229,1.37,
2019-09-23,1.0899,1.0899,-1.59, null, , 1, 开放申购, 开放赎回, , , null, ,1.0899,2019-09-09,1.1229,1.1229,2.94,
2019-09-24,1.0997,1.0997,0.9, null, , 1, 开放申购, 开放赎回, , , null, ,1.0997,2019-09-09,1.1229,1.1229,2.07,
2019-09-25,1.0903,1.0903,-0.85, null, , 1, 开放申购, 开放赎回, , , null, ,1.0903,2019-09-09,1.1229,1.1229,2.9,
2019-09-26,1.0576,1.0576,-3.0, null, , 1, 开放申购, 开放赎回, , , null, ,1.0576,2019-09-09,1.1229,1.1229,5.82,
2019-09-27,1.0718,1.0718,1.34, null, , 1, 开放申购, 开放赎回, , , null, ,1.0718,2019-09-09,1.1229,1.1229,4.55,
