FSRQ, DWJZ, LJJZ, JZZZL, SDATE, ACTUALSYI, NAVTYPE, SGZT, SHZT, FHFCZ, FHFCBZ, DTYPE, FHSP, FQJZ, preHighFSRQ, preHighDWJZ, preHighLJJZ, withdraw, 
2006-09-08, 1.0, 1.0, 0.0,    null,    ,    1,    封闭期,    封闭期,    ,    ,    null,    , 1.0, 2006-09-08, 1.0, 1.0, 0.0, 
2006-09-12, 1.0007, 1.0007, 0.07,    null,    ,    1,    封闭期,    封闭期,    ,    ,    null,    , 1.0007, 2006-09-12, 1.0007, 1.0007, 0.0, 
2006-09-19, 1.006, 1.006, 0.53,    null,    ,    1,    封闭期,    封闭期,    ,    ,    null,    , 1.006, 2006-09-19, 1.006, 1.006, 0.0, 
2006-09-26, 1.004, 1.004, -0.2,    null,    ,    1,    封闭期,    封闭期,    ,    ,    null,    , 1.00399, 2006-09-19, 1.006, 1.006, 0.2, 
2006-10-10, 1.0312, 1.0312, 2.71,    null,    ,    1,    封闭期,    封闭期,    ,    ,    null,    , 1.0312, 2006-10-10, 1.0312, 1.0312, 0.0, 
2006-10-13, 1.0245, 1.0245, -0.65,    null,    ,    1,    封闭期,    封闭期,    ,    ,    null,    , 1.0245, 2006-10-10, 1.0312, 1.0312, 0.65, 
2006-10-16, 1.0179, 1.0179, -0.64,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.01794, 2006-10-10, 1.0312, 1.0312, 1.29, 
2006-10-17, 1.0179, 1.0179, 0.0,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.01794, 2006-10-10, 1.0312, 1.0312, 1.29, 
2006-10-18, 1.0288, 1.0288, 1.07,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.02883, 2006-10-10, 1.0312, 1.0312, 0.23, 
2006-10-19, 1.0321, 1.0321, 0.32,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.03212, 2006-10-19, 1.0321, 1.0321, 0.0, 
2006-10-20, 1.032, 1.032, -0.01,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.03202, 2006-10-19, 1.0321, 1.0321, 0.01, 
2006-10-23, 1.0178, 1.0178, -1.38,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.01778, 2006-10-19, 1.0321, 1.0321, 1.39, 
2006-10-24, 1.0326, 1.0326, 1.45,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.03254, 2006-10-24, 1.0326, 1.0326, 0.0, 
2006-10-25, 1.0362, 1.0362, 0.35,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.03615, 2006-10-25, 1.0362, 1.0362, 0.0, 
2006-10-26, 1.0376, 1.0376, 0.14,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.0376, 2006-10-26, 1.0376, 1.0376, 0.0, 
2006-10-27, 1.0296, 1.0296, -0.77,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.02961, 2006-10-26, 1.0376, 1.0376, 0.77, 
2006-10-30, 1.03, 1.03, 0.04,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.03002, 2006-10-26, 1.0376, 1.0376, 0.73, 
2006-10-31, 1.0393, 1.0393, 0.9,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.03929, 2006-10-31, 1.0393, 1.0393, 0.0, 
2006-11-01, 1.044, 1.044, 0.45,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.04397, 2006-11-01, 1.044, 1.044, 0.0, 
2006-11-02, 1.0437, 1.0437, -0.03,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.04366, 2006-11-01, 1.044, 1.044, 0.03, 
2006-11-03, 1.0483, 1.0483, 0.44,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.04825, 2006-11-03, 1.0483, 1.0483, 0.0, 
2006-11-06, 1.0542, 1.0542, 0.56,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.05412, 2006-11-06, 1.0542, 1.0542, 0.0, 
2006-11-07, 1.0553, 1.0553, 0.1,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.05517, 2006-11-07, 1.0553, 1.0553, 0.0, 
2006-11-08, 1.0498, 1.0498, -0.52,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.04968, 2006-11-07, 1.0553, 1.0553, 0.52, 
2006-11-09, 1.0633, 1.0633, 1.29,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.06322, 2006-11-09, 1.0633, 1.0633, 0.0, 
2006-11-10, 1.0481, 1.0481, -1.43,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.04802, 2006-11-09, 1.0633, 1.0633, 1.43, 
2006-11-13, 1.031, 1.031, -1.63,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.03094, 2006-11-09, 1.0633, 1.0633, 3.04, 
2006-11-14, 1.0417, 1.0417, 1.04,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.04166, 2006-11-09, 1.0633, 1.0633, 2.03, 
2006-11-15, 1.0619, 1.0619, 1.94,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.06187, 2006-11-09, 1.0633, 1.0633, 0.13, 
2006-11-16, 1.063, 1.063, 0.1,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.06293, 2006-11-09, 1.0633, 1.0633, 0.03, 
2006-11-17, 1.0783, 1.0783, 1.44,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.07824, 2006-11-17, 1.0783, 1.0783, 0.0, 
2006-11-20, 1.0899, 1.0899, 1.08,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.08989, 2006-11-20, 1.0899, 1.0899, 0.0, 
2006-11-21, 1.0993, 1.0993, 0.86,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.09926, 2006-11-21, 1.0993, 1.0993, 0.0, 
2006-11-22, 1.1031, 1.1031, 0.35,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.10311, 2006-11-22, 1.1031, 1.1031, 0.0, 
2006-11-23, 1.1093, 1.1093, 0.56,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.10929, 2006-11-23, 1.1093, 1.1093, 0.0, 
2006-11-24, 1.1092, 1.1092, -0.01,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.10918, 2006-11-23, 1.1093, 1.1093, 0.01, 
2006-11-27, 1.1191, 1.1191, 0.89,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.11905, 2006-11-27, 1.1191, 1.1191, 0.0, 
2006-11-28, 1.1165, 1.1165, -0.23,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.11648, 2006-11-27, 1.1191, 1.1191, 0.23, 
2006-11-29, 1.1308, 1.1308, 1.28,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.13077, 2006-11-29, 1.1308, 1.1308, 0.0, 
2006-11-30, 1.1561, 1.1561, 2.24,    null,    ,    1,    开放申购,    封闭期,    ,    ,    null,    , 1.1561, 2006-11-30, 1.1561, 1.1561, 0.0, 
2006-12-01, 1.1719, 1.1719, 1.37,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.17194, 2006-12-01, 1.1719, 1.1719, 0.0, 
2006-12-04, 1.1937, 1.1937, 1.86,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.19374, 2006-12-04, 1.1937, 1.1937, 0.0, 
2006-12-05, 1.2012, 1.2012, 0.63,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.20126, 2006-12-05, 1.2012, 1.2012, 0.0, 
2006-12-06, 1.19, 1.19, -0.93,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.19009, 2006-12-05, 1.2012, 1.2012, 0.93, 
2006-12-07, 1.1843, 1.1843, -0.48,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.18438, 2006-12-05, 1.2012, 1.2012, 1.41, 
2006-12-08, 1.1506, 1.1506, -2.85,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.15063, 2006-12-05, 1.2012, 1.2012, 4.21, 
2006-12-11, 1.1928, 1.1928, 3.67,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.19286, 2006-12-05, 1.2012, 1.2012, 0.7, 
2006-12-12, 1.2029, 1.2029, 0.85,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.203, 2006-12-12, 1.2029, 1.2029, 0.0, 
2006-12-13, 1.2059, 1.2059, 0.25,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.20601, 2006-12-13, 1.2059, 1.2059, 0.0, 
2006-12-14, 1.2268, 1.2268, 1.73,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.22687, 2006-12-14, 1.2268, 1.2268, 0.0, 
2006-12-15, 1.2511, 1.2511, 1.98,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.25116, 2006-12-15, 1.2511, 1.2511, 0.0, 
2006-12-18, 1.2884, 1.2884, 2.98,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.28844, 2006-12-18, 1.2884, 1.2884, 0.0, 
2006-12-19, 1.286, 1.286, -0.19,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.28599, 2006-12-18, 1.2884, 1.2884, 0.19, 
2006-12-20, 1.2896, 1.2896, 0.28,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.28959, 2006-12-20, 1.2896, 1.2896, 0.0, 
2006-12-21, 1.2692, 1.2692, -1.58,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.26921, 2006-12-20, 1.2896, 1.2896, 1.58, 
2006-12-22, 1.2576, 1.2576, -0.91,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.25766, 2006-12-20, 1.2896, 1.2896, 2.48, 
2006-12-25, 1.2864, 1.2864, 2.29,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.28646, 2006-12-20, 1.2896, 1.2896, 0.24, 
2006-12-26, 1.2871, 1.2871, 0.05,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.2871, 2006-12-20, 1.2896, 1.2896, 0.19, 
2006-12-27, 1.3143, 1.3143, 2.11,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.31426, 2006-12-27, 1.3143, 1.3143, 0.0, 
2006-12-28, 1.3101, 1.3101, -0.32,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.31005, 2006-12-27, 1.3143, 1.3143, 0.32, 
2006-12-29, 1.3418, 1.3418, 2.42,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.34175, 2006-12-29, 1.3418, 1.3418, 0.0, 
2006-12-31, 1.3417, 1.3417, -0.01,    null,    ,    0,    开放申购,    开放赎回,    ,    ,    null,    , 1.34162, 2006-12-29, 1.3418, 1.3418, 0.01, 
2007-01-04, 1.3415, 1.3415, -0.01,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.34149, 2006-12-29, 1.3418, 1.3418, 0.02, 
2007-01-05, 1.3392, 1.3392, -0.17,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.33921, 2006-12-29, 1.3418, 1.3418, 0.19, 
2007-01-08, 1.3619, 1.3619, 1.7,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.36198, 2007-01-08, 1.3619, 1.3619, 0.0, 
2007-01-09, 1.4047, 1.4047, 3.14,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.40475, 2007-01-09, 1.4047, 1.4047, 0.0, 
2007-01-10, 1.4345, 1.4345, 2.12,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.43453, 2007-01-10, 1.4345, 1.4345, 0.0, 
2007-01-11, 1.4328, 1.4328, -0.12,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.43281, 2007-01-10, 1.4345, 1.4345, 0.12, 
2007-01-12, 1.4272, 1.4272, -0.39,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.42722, 2007-01-10, 1.4345, 1.4345, 0.51, 
2007-01-15, 1.4894, 1.4894, 4.36,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.48945, 2007-01-15, 1.4894, 1.4894, 0.0, 
2007-01-16, 1.5399, 1.5399, 3.39,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.53994, 2007-01-16, 1.5399, 1.5399, 0.0, 
2007-01-17, 1.5201, 1.5201, -1.29,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.52007, 2007-01-16, 1.5399, 1.5399, 1.29, 
2007-01-18, 1.5262, 1.5262, 0.4,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.52615, 2007-01-16, 1.5399, 1.5399, 0.9, 
2007-01-19, 1.5764, 1.5764, 3.29,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.57636, 2007-01-19, 1.5764, 1.5764, 0.0, 
2007-01-22, 1.6221, 1.6221, 2.9,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.62207, 2007-01-22, 1.6221, 1.6221, 0.0, 
2007-01-23, 1.6236, 1.6236, 0.09,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.62353, 2007-01-23, 1.6236, 1.6236, 0.0, 
2007-01-24, 1.6291, 1.6291, 0.34,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.62905, 2007-01-24, 1.6291, 1.6291, 0.0, 
2007-01-25, 1.5843, 1.5843, -2.75,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.58425, 2007-01-24, 1.6291, 1.6291, 2.75, 
2007-01-26, 1.6021, 1.6021, 1.12,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.60199, 2007-01-24, 1.6291, 1.6291, 1.66, 
2007-01-29, 1.6257, 1.6257, 1.47,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.62554, 2007-01-24, 1.6291, 1.6291, 0.22, 
2007-01-30, 1.6185, 1.6185, -0.44,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.61839, 2007-01-24, 1.6291, 1.6291, 0.65, 
2007-01-31, 1.5443, 1.5443, -4.58,    null,    ,    1,    开放申购,    开放赎回,    ,    ,    null,    , 1.54427, 2007-01-24, 1.6291, 1.6291, 5.2, 
