FSRQ,DWJZ,LJJZ,JZZZL,SDATE,ACTUALSYI,NAVTYPE,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP,FQJZ,preHighFSRQ,preHighDWJZ,preHighLJJZ,withdraw,
2017-01-04,1.0,1.0,0.0,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0,2017-01-04,1.0,1.0,0.0,
2017-01-06,1.0003,1.0003,0.0,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0003,2017-01-06,1.0003,1.0003,0.0,
2017-01-10,1.0003,1.0003,0.0,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0003,2017-01-06,1.0003,1.0003,0.0,
2017-01-11,1.0004,1.0004,0.01,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0004,2017-01-11,1.0004,1.0004,0.0,
2017-01-12,1.0004,1.0004,0.0,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0004,2017-01-11,1.0004,1.0004,0.0,
2017-01-13,1.0004,1.0004,0.0,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0004,2017-01-11,1.0004,1.0004,0.0,
2017-01-16,0.9999,0.9999,-0.05,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,0.9999,2017-01-11,1.0004,1.0004,0.05,
2017-01-17,0.9999,0.9999,0.0,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,0.9999,2017-01-11,1.0004,1.0004,0.05,
2017-01-18,0.9975,0.9975,-0.24,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,0.9975,2017-01-11,1.0004,1.0004,0.29,
2017-01-19,0.9994,0.9994,0.19,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,0.9994,2017-01-11,1.0004,1.0004,0.1,
2017-01-20,0.9967,0.9967,-0.27,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,0.9967,2017-01-11,1.0004,1.0004,0.37,
2017-01-23,1.0042,1.0042,0.75,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0042,2017-01-23,1.0042,1.0042,0.0,
2017-01-24,1.0116,1.0116,0.74,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0116,2017-01-24,1.0116,1.0116,0.0,
2017-01-25,1.0237,1.0237,1.2,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0237,2017-01-25,1.0237,1.0237,0.0,
2017-01-26,1.0207,1.0207,-0.29,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0207,2017-01-25,1.0237,1.0237,0.29,
2017-02-03,1.0164,1.0164,-0.42,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0164,2017-01-25,1.0237,1.0237,0.71,
2017-02-06,1.0266,1.0266,1.0,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0266,2017-02-06,1.0266,1.0266,0.0,
2017-02-07,1.027,1.027,0.04,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.027,2017-02-07,1.027,1.027,0.0,
2017-02-08,1.0433,1.0433,1.59,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0433,2017-02-08,1.0433,1.0433,0.0,
2017-02-09,1.0413,1.0413,-0.19,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0413,2017-02-08,1.0433,1.0433,0.19,
2017-02-10,1.0464,1.0464,0.49,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0464,2017-02-10,1.0464,1.0464,0.0,
2017-02-13,1.0525,1.0525,0.58,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0525,2017-02-13,1.0525,1.0525,0.0,
2017-02-14,1.0442,1.0442,-0.79,       null,       ,       1,       场内买入,       场内卖出,       ,       ,       null,       ,1.0442,2017-02-13,1.0525,1.0525,0.79,
