FSRQ,DWJZ,LJJZ,JZZZL,SDATE,ACTUALSYI,NAVTYPE,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP,FQJZ,preHighFSRQ,preHighDWJZ,preHighLJJZ,withdraw,
2010-06-30,1.0,1.0,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.0,2010-06-30,1.0,1.0,0.0,
2010-07-02,1.0,1.0,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.0,2010-06-30,1.0,1.0,0.0,
2010-07-09,1.0,1.0,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.0,2010-06-30,1.0,1.0,0.0,
2010-07-14,1.0,1.0,0.0,            null,            ,            1,            封闭期,            封闭期,            ,            ,            null,            ,1.0,2010-06-30,1.0,1.0,0.0,
2010-07-15,1.0,1.0,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0,2010-06-30,1.0,1.0,0.0,
2010-07-16,1.0,1.0,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0,2010-06-30,1.0,1.0,0.0,
2010-07-19,1.0,1.0,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0,2010-06-30,1.0,1.0,0.0,
2010-07-20,1.0,1.0,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0,2010-06-30,1.0,1.0,0.0,
2010-07-21,1.0,1.0,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0,2010-06-30,1.0,1.0,0.0,
2010-07-22,1.0,1.0,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0,2010-06-30,1.0,1.0,0.0,
2010-07-23,1.001,1.001,0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.001,2010-07-23,1.001,1.001,0.0,
2010-07-26,1.001,1.001,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.001,2010-07-23,1.001,1.001,0.0,
2010-07-27,1.001,1.001,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.001,2010-07-23,1.001,1.001,0.0,
2010-07-28,1.004,1.004,0.3,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.004,2010-07-28,1.004,1.004,0.0,
2010-07-29,1.003,1.003,-0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.003,2010-07-28,1.004,1.004,0.1,
2010-07-30,1.003,1.003,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.003,2010-07-28,1.004,1.004,0.1,
2010-08-02,1.007,1.007,0.4,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.00701,2010-08-02,1.007,1.007,0.0,
2010-08-03,1.004,1.004,-0.3,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.00399,2010-08-02,1.007,1.007,0.3,
2010-08-04,1.005,1.005,0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.00499,2010-08-02,1.007,1.007,0.2,
2010-08-05,1.005,1.005,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.00499,2010-08-02,1.007,1.007,0.2,
2010-08-06,1.006,1.006,0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.006,2010-08-02,1.007,1.007,0.1,
2010-08-09,1.008,1.008,0.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.00801,2010-08-09,1.008,1.008,0.0,
2010-08-10,1.001,1.001,-0.69,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.00105,2010-08-09,1.008,1.008,0.69,
2010-08-11,1.003,1.003,0.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.00305,2010-08-09,1.008,1.008,0.49,
2010-08-12,1.001,1.001,-0.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.00104,2010-08-09,1.008,1.008,0.69,
2010-08-13,1.004,1.004,0.3,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.00404,2010-08-09,1.008,1.008,0.39,
2010-08-16,1.01,1.01,0.6,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.01006,2010-08-16,1.01,1.01,0.0,
2010-08-17,1.011,1.011,0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.01107,2010-08-17,1.011,1.011,0.0,
2010-08-18,1.012,1.012,0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.01208,2010-08-18,1.012,1.012,0.0,
2010-08-19,1.013,1.013,0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.01309,2010-08-19,1.013,1.013,0.0,
2010-08-20,1.009,1.009,-0.39,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.00914,2010-08-19,1.013,1.013,0.39,
2010-08-23,1.011,1.011,0.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.01116,2010-08-19,1.013,1.013,0.19,
2010-08-24,1.014,1.014,0.3,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.01419,2010-08-24,1.014,1.014,0.0,
2010-08-25,1.007,1.007,-0.69,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.00719,2010-08-24,1.014,1.014,0.69,
2010-08-26,1.009,1.009,0.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0092,2010-08-24,1.014,1.014,0.49,
2010-08-27,1.016,1.016,0.69,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.01616,2010-08-27,1.016,1.016,0.0,
2010-08-30,1.031,1.031,1.48,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0312,2010-08-30,1.031,1.031,0.0,
2010-08-31,1.034,1.034,0.29,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.03419,2010-08-31,1.034,1.034,0.0,
2010-09-01,1.027,1.027,-0.68,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.02716,2010-08-31,1.034,1.034,0.68,
2010-09-02,1.035,1.035,0.78,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.03517,2010-09-02,1.035,1.035,0.0,
2010-09-03,1.035,1.035,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.03517,2010-09-02,1.035,1.035,0.0,
2010-09-06,1.041,1.041,0.58,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.04117,2010-09-06,1.041,1.041,0.0,
2010-09-07,1.046,1.046,0.48,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.04617,2010-09-07,1.046,1.046,0.0,
2010-09-08,1.051,1.051,0.48,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.05119,2010-09-08,1.051,1.051,0.0,
2010-09-09,1.041,1.041,-0.95,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0412,2010-09-08,1.051,1.051,0.95,
2010-09-10,1.047,1.047,0.58,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.04724,2010-09-08,1.051,1.051,0.38,
2010-09-13,1.055,1.055,0.76,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0552,2010-09-13,1.055,1.055,0.0,
2010-09-14,1.057,1.057,0.19,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0572,2010-09-14,1.057,1.057,0.0,
2010-09-15,1.042,1.042,-1.42,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.04219,2010-09-14,1.057,1.057,1.42,
2010-09-16,1.03,1.03,-1.15,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0302,2010-09-14,1.057,1.057,2.55,
2010-09-17,1.03,1.03,0.0,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0302,2010-09-14,1.057,1.057,2.55,
2010-09-20,1.026,1.026,-0.39,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.02618,2010-09-14,1.057,1.057,2.93,
2010-09-21,1.029,1.029,0.29,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.02916,2010-09-14,1.057,1.057,2.65,
2010-09-27,1.045,1.045,1.55,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.04511,2010-09-14,1.057,1.057,1.14,
2010-09-28,1.049,1.049,0.38,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.04908,2010-09-14,1.057,1.057,0.77,
2010-09-29,1.039,1.039,-0.95,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.03911,2010-09-14,1.057,1.057,1.71,
2010-09-30,1.048,1.048,0.87,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.04815,2010-09-14,1.057,1.057,0.86,
2010-10-08,1.062,1.062,1.34,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.0622,2010-10-08,1.062,1.062,0.0,
2010-10-11,1.06,1.06,-0.19,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.06018,2010-10-08,1.062,1.062,0.19,
2010-10-12,1.061,1.061,0.09,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.06113,2010-10-08,1.062,1.062,0.1,
2010-10-13,1.063,1.063,0.19,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.06315,2010-10-13,1.063,1.063,0.0,
2010-10-14,1.046,1.046,-1.6,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.04614,2010-10-13,1.063,1.063,1.6,
2010-10-15,1.047,1.047,0.1,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.04719,2010-10-13,1.063,1.063,1.5,
2010-10-18,1.024,1.024,-2.2,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.02415,2010-10-13,1.063,1.063,3.67,
2010-10-19,1.047,1.047,2.25,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.04719,2010-10-13,1.063,1.063,1.5,
2010-10-20,1.053,1.053,0.57,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.05316,2010-10-13,1.063,1.063,0.94,
2010-10-21,1.061,1.061,0.76,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.06116,2010-10-13,1.063,1.063,0.19,
2010-10-22,1.071,1.071,0.94,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.07113,2010-10-22,1.071,1.071,0.0,
2010-10-25,1.103,1.103,2.99,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.10316,2010-10-25,1.103,1.103,0.0,
2010-10-26,1.099,1.099,-0.36,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.09919,2010-10-25,1.103,1.103,0.36,
2010-10-27,1.082,1.082,-1.55,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.08215,2010-10-25,1.103,1.103,1.9,
2010-10-28,1.081,1.081,-0.09,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.08118,2010-10-25,1.103,1.103,1.99,
2010-10-29,1.093,1.093,1.11,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.09318,2010-10-25,1.103,1.103,0.9,
2010-11-01,1.118,1.118,2.29,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.11821,2010-11-01,1.118,1.118,0.0,
2010-11-02,1.107,1.107,-0.98,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.10725,2010-11-01,1.118,1.118,0.98,
2010-11-03,1.091,1.091,-1.45,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.09119,2010-11-01,1.118,1.118,2.42,
2010-11-04,1.109,1.109,1.65,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.10919,2010-11-01,1.118,1.118,0.81,
2010-11-05,1.124,1.124,1.35,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.12416,2010-11-05,1.124,1.124,0.0,
2010-11-08,1.141,1.141,1.51,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.14113,2010-11-08,1.141,1.141,0.0,
2010-11-09,1.15,1.15,0.79,            null,            ,            1,            开放申购,            开放赎回,            ,            ,            null,            ,1.15014,2010-11-09,1.15,1.15,0.0,
