FSRQ, DWJZ, LJJZ, JZZZL, SDATE, ACTUALSYI, NAVTYPE, SGZT, SHZT, FHFCZ, FHFCBZ, DTYPE, FHSP, FQJZ, preHighFSRQ, preHighDWJZ, preHighLJJZ, withdraw, 
2014-11-18, 1.0, 1.0, 0.0,     null,     ,     1,     封闭期,     封闭期,     ,     ,     null,     , 1.0, 2014-11-18, 1.0, 1.0, 0.0, 
2014-11-19, 1.0, 1.0, 0.0,     null,     ,     1,     封闭期,     封闭期,     ,     ,     null,     , 1.0, 2014-11-18, 1.0, 1.0, 0.0, 
2014-11-20, 1.0, 1.0, 0.0,     null,     ,     1,     封闭期,     封闭期,     ,     ,     null,     , 1.0, 2014-11-18, 1.0, 1.0, 0.0, 
2014-11-21, 1.005, 1.005, 0.5,     null,     ,     1,     封闭期,     封闭期,     ,     ,     null,     , 1.005, 2014-11-21, 1.005, 1.005, 0.0, 
2014-11-24, 1.005, 1.005, 0.0,     null,     ,     1,     封闭期,     封闭期,     ,     ,     null,     , 1.005, 2014-11-21, 1.005, 1.005, 0.0, 
2014-11-25, 1.005, 1.005, 0.0,     null,     ,     1,     封闭期,     封闭期,     ,     ,     null,     , 1.005, 2014-11-21, 1.005, 1.005, 0.0, 
2014-11-26, 1.005, 1.005, 0.0,     null,     ,     1,     封闭期,     封闭期,     ,     ,     null,     , 1.005, 2014-11-21, 1.005, 1.005, 0.0, 
2014-11-27, 1.005, 1.005, 0.0,     null,     ,     1,     封闭期,     封闭期,     ,     ,     null,     , 1.005, 2014-11-21, 1.005, 1.005, 0.0, 
2014-11-28, 1.074, 1.074, 6.87,     null,     ,     1,     封闭期,     封闭期,     ,     ,     null,     , 1.07404, 2014-11-28, 1.074, 1.074, 0.0, 
2014-12-01, 1.074, 1.074, 0.0,     null,     ,     1,     封闭期,     封闭期,     ,     ,     null,     , 1.07404, 2014-11-28, 1.074, 1.074, 0.0, 
2014-12-02, 1.074, 1.074, 0.0,     null,     ,     1,     封闭期,     封闭期,     ,     ,     null,     , 1.07404, 2014-11-28, 1.074, 1.074, 0.0, 
2014-12-03, 1.074, 1.074, 0.0,     null,     ,     1,     封闭期,     封闭期,     ,     ,     null,     , 1.07404, 2014-11-28, 1.074, 1.074, 0.0, 
2014-12-04, 1.074, 1.074, 0.0,     null,     ,     1,     封闭期,     封闭期,     ,     ,     null,     , 1.07404, 2014-11-28, 1.074, 1.074, 0.0, 
2014-12-05, 1.229, 1.229, 14.43,     null,     ,     1,     封闭期,     封闭期,     ,     ,     null,     , 1.22902, 2014-12-05, 1.229, 1.229, 0.0, 
2014-12-08, 1.229, 1.229, 0.0,     null,     ,     1,     封闭期,     封闭期,     ,     ,     null,     , 1.22902, 2014-12-05, 1.229, 1.229, 0.0, 
