FSRQ,DWJZ,LJJZ,JZZZL,SDATE,ACTUALSYI,NAVTYPE,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP,FQJZ,preHighFSRQ,preHighDWJZ,preHighLJJZ,withdraw,
2011-12-01,1.0,1.0,0.0, null, , 1, 封闭期, 封闭期, , , null, ,1.0,2011-12-01,1.0,1.0,0.0,
2011-12-02,1.0,1.0,0.0, null, , 1, 封闭期, 封闭期, , , null, ,1.0,2011-12-01,1.0,1.0,0.0,
2011-12-09,1.0,1.0,0.0, null, , 1, 封闭期, 封闭期, , , null, ,1.0,2011-12-01,1.0,1.0,0.0,
2011-12-16,0.998,0.998,-0.2, null, , 1, 封闭期, 封闭期, , , null, ,0.998,2011-12-01,1.0,1.0,0.2,
2011-12-23,0.998,0.998,0.0, null, , 1, 封闭期, 封闭期, , , null, ,0.998,2011-12-01,1.0,1.0,0.2,
2011-12-30,1.0,1.0,0.2, null, , 1, 封闭期, 封闭期, , , null, ,1.0,2011-12-01,1.0,1.0,0.0,
2011-12-31,1.0,1.0,0.0, null, , 0, 封闭期, 封闭期, , , null, ,1.0,2011-12-01,1.0,1.0,0.0,
2012-01-06,0.996,0.996,-0.4, null, , 1, 封闭期, 封闭期, , , null, ,0.996,2011-12-01,1.0,1.0,0.4,
2012-01-13,1.013,1.013,1.71, null, , 1, 封闭期, 封闭期, , , null, ,1.01303,2012-01-13,1.013,1.013,0.0,
2012-01-16,1.003,1.003,-0.99, null, , 1, 开放申购, 开放赎回, , , null, ,1.003,2012-01-13,1.013,1.013,0.99,
2012-01-17,1.042,1.042,3.89, null, , 1, 开放申购, 开放赎回, , , null, ,1.04202,2012-01-17,1.042,1.042,0.0,
2012-01-18,1.031,1.031,-1.06, null, , 1, 开放申购, 开放赎回, , , null, ,1.03097,2012-01-17,1.042,1.042,1.06,
2012-01-19,1.052,1.052,2.04, null, , 1, 开放申购, 开放赎回, , , null, ,1.052,2012-01-19,1.052,1.052,0.0,
2012-01-20,1.066,1.066,1.33, null, , 1, 开放申购, 开放赎回, , , null, ,1.06599,2012-01-20,1.066,1.066,0.0,
2012-01-30,1.049,1.049,-1.59, null, , 1, 开放申购, 开放赎回, , , null, ,1.04904,2012-01-20,1.066,1.066,1.59,
2012-01-31,1.049,1.049,0.0, null, , 1, 开放申购, 开放赎回, , , null, ,1.04904,2012-01-20,1.066,1.066,1.59,
2012-02-01,1.036,1.036,-1.24, null, , 1, 开放申购, 开放赎回, , , null, ,1.03603,2012-01-20,1.066,1.066,2.81,
2012-02-02,1.056,1.056,1.93, null, , 1, 开放申购, 开放赎回, , , null, ,1.05603,2012-01-20,1.066,1.066,0.93,
2012-02-03,1.06,1.06,0.38, null, , 1, 开放申购, 开放赎回, , , null, ,1.06004,2012-01-20,1.066,1.066,0.56,
2012-02-06,1.055,1.055,-0.47, null, , 1, 开放申购, 开放赎回, , , null, ,1.05506,2012-01-20,1.066,1.066,1.03,
2012-02-07,1.04,1.04,-1.42, null, , 1, 开放申购, 开放赎回, , , null, ,1.04008,2012-01-20,1.066,1.066,2.43,
2012-02-08,1.062,1.062,2.12, null, , 1, 开放申购, 开放赎回, , , null, ,1.06213,2012-01-20,1.066,1.066,0.36,
2012-02-09,1.062,1.062,0.0, null, , 1, 开放申购, 开放赎回, , , null, ,1.06213,2012-01-20,1.066,1.066,0.36,
2012-02-10,1.064,1.064,0.19, null, , 1, 开放申购, 开放赎回, , , null, ,1.06415,2012-01-20,1.066,1.066,0.17,
2012-02-13,1.038,1.058,-0.56, null, , 1, 开放申购, 开放赎回, 0.02, 0, null, 每份派现金0.0200元,1.05819,2012-01-20,1.066,1.066,0.73,
2012-02-14,1.034,1.054,-0.39, null, , 1, 开放申购, 开放赎回, , , null, ,1.05406,2012-01-20,1.066,1.066,1.12,
2012-02-15,1.045,1.065,1.06, null, , 1, 开放申购, 开放赎回, , , null, ,1.06523,2012-01-20,1.066,1.066,0.07,
2012-02-16,1.039,1.059,-0.57, null, , 1, 开放申购, 开放赎回, , , null, ,1.05916,2012-01-20,1.066,1.066,0.64,
2012-02-17,1.041,1.061,0.19, null, , 1, 开放申购, 开放赎回, , , null, ,1.06117,2012-01-20,1.066,1.066,0.45,
2012-02-20,1.045,1.065,0.38, null, , 1, 开放申购, 开放赎回, , , null, ,1.0652,2012-01-20,1.066,1.066,0.07,
2012-02-21,1.05,1.07,0.48, null, , 1, 开放申购, 开放赎回, , , null, ,1.07031,2012-02-21,1.05,1.07,0.0,
2012-02-22,1.062,1.082,1.14, null, , 1, 开放申购, 开放赎回, , , null, ,1.08251,2012-02-22,1.062,1.082,0.0,
2012-02-23,1.064,1.084,0.19, null, , 1, 开放申购, 开放赎回, , , null, ,1.08457,2012-02-23,1.064,1.084,0.0,
2012-02-24,1.08,1.1,1.5, null, , 1, 开放申购, 开放赎回, , , null, ,1.10084,2012-02-24,1.08,1.1,0.0,
2012-02-27,1.083,1.103,0.28, null, , 1, 开放申购, 开放赎回, , , null, ,1.10392,2012-02-27,1.083,1.103,0.0,
2012-02-28,1.085,1.105,0.18, null, , 1, 开放申购, 开放赎回, , , null, ,1.10591,2012-02-28,1.085,1.105,0.0,
2012-02-29,1.075,1.095,-0.92, null, , 1, 开放申购, 开放赎回, , , null, ,1.09574,2012-02-28,1.085,1.105,0.92,
2012-03-01,1.077,1.097,0.19, null, , 1, 开放申购, 开放赎回, , , null, ,1.09782,2012-02-28,1.085,1.105,0.73,
2012-03-02,1.096,1.116,1.76, null, , 1, 开放申购, 开放赎回, , , null, ,1.11714,2012-03-02,1.096,1.116,0.0,
2012-03-05,1.087,1.107,-0.82, null, , 1, 开放申购, 开放赎回, , , null, ,1.10798,2012-03-02,1.096,1.116,0.82,
2012-03-06,1.074,1.094,-1.2, null, , 1, 开放申购, 开放赎回, , , null, ,1.09468,2012-03-02,1.096,1.116,2.01,
2012-03-07,1.069,1.089,-0.47, null, , 1, 开放申购, 开放赎回, , , null, ,1.08954,2012-03-02,1.096,1.116,2.47,
2012-03-08,1.062,1.102,1.22, null, , 1, 开放申购, 开放赎回, 0.02, 0, null, 每份派现金0.0200元,1.10283,2012-03-02,1.096,1.116,1.28,
2012-03-09,1.07,1.11,0.75, null, , 1, 开放申购, 开放赎回, , , null, ,1.1111,2012-03-02,1.096,1.116,0.54,
2012-03-12,1.065,1.105,-0.47, null, , 1, 开放申购, 开放赎回, , , null, ,1.10588,2012-03-02,1.096,1.116,1.01,
2012-03-13,1.075,1.115,0.94, null, , 1, 开放申购, 开放赎回, , , null, ,1.11628,2012-03-02,1.096,1.116,0.08,
2012-03-14,1.049,1.089,-2.42, null, , 1, 开放申购, 开放赎回, , , null, ,1.08927,2012-03-02,1.096,1.116,2.49,
2012-03-15,1.044,1.084,-0.48, null, , 1, 开放申购, 开放赎回, , , null, ,1.08404,2012-03-02,1.096,1.116,2.96,
2012-03-16,1.053,1.093,0.86, null, , 1, 开放申购, 开放赎回, , , null, ,1.09336,2012-03-02,1.096,1.116,2.13,
2012-03-19,1.053,1.093,0.0, null, , 1, 开放申购, 开放赎回, , , null, ,1.09336,2012-03-02,1.096,1.116,2.13,
2012-03-20,1.04,1.08,-1.23, null, , 1, 开放申购, 开放赎回, , , null, ,1.07991,2012-03-02,1.096,1.116,3.33,
2012-03-21,1.04,1.08,0.0, null, , 1, 开放申购, 开放赎回, , , null, ,1.07991,2012-03-02,1.096,1.116,3.33,
2012-03-22,1.039,1.079,-0.1, null, , 1, 开放申购, 开放赎回, , , null, ,1.07883,2012-03-02,1.096,1.116,3.43,
2012-03-23,1.028,1.068,-1.06, null, , 1, 开放申购, 开放赎回, , , null, ,1.06739,2012-03-02,1.096,1.116,4.45,
2012-03-26,1.029,1.069,0.1, null, , 1, 开放申购, 开放赎回, , , null, ,1.06846,2012-03-02,1.096,1.116,4.36,
2012-03-27,1.028,1.068,-0.1, null, , 1, 开放申购, 开放赎回, , , null, ,1.06739,2012-03-02,1.096,1.116,4.45,
2012-03-28,1.006,1.046,-2.14, null, , 1, 开放申购, 开放赎回, , , null, ,1.04455,2012-03-02,1.096,1.116,6.5,
2012-03-29,0.995,1.035,-1.09, null, , 1, 开放申购, 开放赎回, , , null, ,1.03316,2012-03-02,1.096,1.116,7.52,
2012-03-30,1.004,1.044,0.9, null, , 1, 开放申购, 开放赎回, , , null, ,1.04246,2012-03-02,1.096,1.116,6.68,
2012-03-31,1.004,1.044,0.0, null, , 0, 开放申购, 开放赎回, , , null, ,1.04246,2012-03-02,1.096,1.116,6.68,
