FSRQ,DWJZ,LJJZ,JZZZL,SDATE,ACTUALSYI,NAVTYPE,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP,FQJZ,preHighFSRQ,preHighDWJZ,preHighLJJZ,withdraw,
2015-09-30,1.0003,1.0003,0.0,null,,1,封闭期,封闭期,,,null,,1.0003,2015-09-30,1.0003,1.0003,0.0,
2015-10-08,1.0003,1.0003,0.0,null,,1,封闭期,封闭期,,,null,,1.0003,2015-09-30,1.0003,1.0003,0.0,
2015-10-09,1.0052,1.0052,0.49,null,,1,封闭期,封闭期,,,null,,1.0052,2015-10-09,1.0052,1.0052,0.0,
2015-10-12,1.0052,1.0052,0.0,null,,1,封闭期,封闭期,,,null,,1.0052,2015-10-09,1.0052,1.0052,0.0,
2015-10-13,1.0052,1.0052,0.0,null,,1,封闭期,封闭期,,,null,,1.0052,2015-10-09,1.0052,1.0052,0.0,
2015-10-14,1.0052,1.0052,0.0,null,,1,封闭期,封闭期,,,null,,1.0052,2015-10-09,1.0052,1.0052,0.0,
2015-10-15,1.0052,1.0052,0.0,null,,1,封闭期,封闭期,,,null,,1.0052,2015-10-09,1.0052,1.0052,0.0,
2015-10-16,1.0181,1.0181,1.28,null,,1,封闭期,封闭期,,,null,,1.0181,2015-10-16,1.0181,1.0181,0.0,
2015-10-19,1.0181,1.0181,0.0,null,,1,封闭期,封闭期,,,null,,1.0181,2015-10-16,1.0181,1.0181,0.0,
2015-10-20,1.0181,1.0181,0.0,null,,1,封闭期,封闭期,,,null,,1.0181,2015-10-16,1.0181,1.0181,0.0,
2015-10-21,1.0181,1.0181,0.0,null,,1,封闭期,封闭期,,,null,,1.0181,2015-10-16,1.0181,1.0181,0.0,
2015-10-22,1.0181,1.0181,0.0,null,,1,封闭期,封闭期,,,null,,1.0181,2015-10-16,1.0181,1.0181,0.0,
2015-10-23,1.0177,1.0177,-0.04,null,,1,封闭期,封闭期,,,null,,1.0177,2015-10-16,1.0181,1.0181,0.04,
2015-10-26,1.0177,1.0177,0.0,null,,1,封闭期,封闭期,,,null,,1.0177,2015-10-16,1.0181,1.0181,0.04,
2015-10-27,1.0177,1.0177,0.0,null,,1,封闭期,封闭期,,,null,,1.0177,2015-10-16,1.0181,1.0181,0.04,
2015-10-28,1.0177,1.0177,0.0,null,,1,封闭期,封闭期,,,null,,1.0177,2015-10-16,1.0181,1.0181,0.04,
2015-10-29,1.0177,1.0177,0.0,null,,1,封闭期,封闭期,,,null,,1.0177,2015-10-16,1.0181,1.0181,0.04,
2015-10-30,1.0184,1.0184,0.07,null,,1,封闭期,封闭期,,,null,,1.0184,2015-10-30,1.0184,1.0184,0.0,
2015-11-02,1.0184,1.0184,0.0,null,,1,封闭期,封闭期,,,null,,1.0184,2015-10-30,1.0184,1.0184,0.0,
2015-11-03,1.0184,1.0184,0.0,null,,1,封闭期,封闭期,,,null,,1.0184,2015-10-30,1.0184,1.0184,0.0,
2015-11-04,1.0184,1.0184,0.0,null,,1,封闭期,封闭期,,,null,,1.0184,2015-10-30,1.0184,1.0184,0.0,
2015-11-05,1.0184,1.0184,0.0,null,,1,封闭期,封闭期,,,null,,1.0184,2015-10-30,1.0184,1.0184,0.0,
2015-11-06,1.0291,1.0291,1.05,null,,1,封闭期,封闭期,,,null,,1.0291,2015-11-06,1.0291,1.0291,0.0,
2015-11-09,1.0291,1.0291,0.0,null,,1,封闭期,封闭期,,,null,,1.0291,2015-11-06,1.0291,1.0291,0.0,
2015-11-10,1.0291,1.0291,0.0,null,,1,封闭期,封闭期,,,null,,1.0291,2015-11-06,1.0291,1.0291,0.0,
2015-11-11,1.0291,1.0291,0.0,null,,1,封闭期,封闭期,,,null,,1.0291,2015-11-06,1.0291,1.0291,0.0,
2015-11-12,1.0291,1.0291,0.0,null,,1,封闭期,封闭期,,,null,,1.0291,2015-11-06,1.0291,1.0291,0.0,
2015-11-13,1.0277,1.0277,-0.14,null,,1,封闭期,封闭期,,,null,,1.0277,2015-11-06,1.0291,1.0291,0.14,
2015-11-16,1.0277,1.0277,0.0,null,,1,封闭期,封闭期,,,null,,1.0277,2015-11-06,1.0291,1.0291,0.14,
2015-11-17,1.0277,1.0277,0.0,null,,1,封闭期,封闭期,,,null,,1.0277,2015-11-06,1.0291,1.0291,0.14,
2015-11-18,1.0277,1.0277,0.0,null,,1,封闭期,封闭期,,,null,,1.0277,2015-11-06,1.0291,1.0291,0.14,
2015-11-19,1.0277,1.0277,0.0,null,,1,封闭期,封闭期,,,null,,1.0277,2015-11-06,1.0291,1.0291,0.14,
2015-11-20,1.0403,1.0403,1.23,null,,1,封闭期,封闭期,,,null,,1.0403,2015-11-20,1.0403,1.0403,0.0,
2015-11-23,1.0403,1.0403,0.0,null,,1,封闭期,封闭期,,,null,,1.0403,2015-11-20,1.0403,1.0403,0.0,
2015-11-24,1.0403,1.0403,0.0,null,,1,封闭期,封闭期,,,null,,1.0403,2015-11-20,1.0403,1.0403,0.0,
2015-11-25,1.0403,1.0403,0.0,null,,1,封闭期,封闭期,,,null,,1.0403,2015-11-20,1.0403,1.0403,0.0,
2015-11-26,1.0403,1.0403,0.0,null,,1,封闭期,封闭期,,,null,,1.0403,2015-11-20,1.0403,1.0403,0.0,
2015-11-27,1.0203,1.0203,-1.92,null,,1,封闭期,封闭期,,,null,,1.0203,2015-11-20,1.0403,1.0403,1.92,
2015-11-30,1.0203,1.0203,0.0,null,,1,封闭期,封闭期,,,null,,1.0203,2015-11-20,1.0403,1.0403,1.92,
2015-12-01,1.0203,1.0203,0.0,null,,1,封闭期,封闭期,,,null,,1.0203,2015-11-20,1.0403,1.0403,1.92,
2015-12-02,1.0203,1.0203,0.0,null,,1,封闭期,封闭期,,,null,,1.0203,2015-11-20,1.0403,1.0403,1.92,
2015-12-03,1.0203,1.0203,0.0,null,,1,封闭期,封闭期,,,null,,1.0203,2015-11-20,1.0403,1.0403,1.92,
2015-12-04,1.0259,1.0259,0.55,null,,1,封闭期,封闭期,,,null,,1.0259,2015-11-20,1.0403,1.0403,1.38,
2015-12-07,1.0259,1.0259,0.0,null,,1,封闭期,封闭期,,,null,,1.0259,2015-11-20,1.0403,1.0403,1.38,
2015-12-08,1.0259,1.0259,0.0,null,,1,封闭期,封闭期,,,null,,1.0259,2015-11-20,1.0403,1.0403,1.38,
2015-12-09,1.0259,1.0259,0.0,null,,1,封闭期,封闭期,,,null,,1.0259,2015-11-20,1.0403,1.0403,1.38,
2015-12-10,1.0259,1.0259,0.0,null,,1,封闭期,封闭期,,,null,,1.0259,2015-11-20,1.0403,1.0403,1.38,
2015-12-11,1.0188,1.0188,-0.69,null,,1,封闭期,封闭期,,,null,,1.0188,2015-11-20,1.0403,1.0403,2.07,
2015-12-14,1.0188,1.0188,0.0,null,,1,封闭期,封闭期,,,null,,1.0188,2015-11-20,1.0403,1.0403,2.07,
2015-12-15,1.0188,1.0188,0.0,null,,1,封闭期,封闭期,,,null,,1.0188,2015-11-20,1.0403,1.0403,2.07,
2015-12-16,1.0188,1.0188,0.0,null,,1,封闭期,封闭期,,,null,,1.0188,2015-11-20,1.0403,1.0403,2.07,
2015-12-17,1.0188,1.0188,0.0,null,,1,封闭期,封闭期,,,null,,1.0188,2015-11-20,1.0403,1.0403,2.07,
2015-12-18,1.0395,1.0395,2.03,null,,1,封闭期,封闭期,,,null,,1.0395,2015-11-20,1.0403,1.0403,0.08,
2015-12-21,1.0395,1.0395,0.0,null,,1,封闭期,封闭期,,,null,,1.0395,2015-11-20,1.0403,1.0403,0.08,
2015-12-22,1.0395,1.0395,0.0,null,,1,封闭期,封闭期,,,null,,1.0395,2015-11-20,1.0403,1.0403,0.08,
2015-12-23,1.0395,1.0395,0.0,null,,1,封闭期,封闭期,,,null,,1.0395,2015-11-20,1.0403,1.0403,0.08,
2015-12-24,1.0395,1.0395,0.0,null,,1,封闭期,封闭期,,,null,,1.0395,2015-11-20,1.0403,1.0403,0.08,
2015-12-25,1.0431,1.0431,0.35,null,,1,封闭期,封闭期,,,null,,1.0431,2015-12-25,1.0431,1.0431,0.0,
2015-12-28,1.0431,1.0431,0.0,null,,1,封闭期,封闭期,,,null,,1.0431,2015-12-25,1.0431,1.0431,0.0,
2015-12-29,1.0431,1.0431,0.0,null,,1,封闭期,封闭期,,,null,,1.0431,2015-12-25,1.0431,1.0431,0.0,
2015-12-30,1.0429,1.0429,-0.02,null,,1,开放申购,开放赎回,,,null,,1.0429,2015-12-25,1.0431,1.0431,0.02,
2015-12-31,1.0324,1.0324,-1.01,null,,1,开放申购,开放赎回,,,null,,1.0324,2015-12-25,1.0431,1.0431,1.03,
2016-01-04,0.9748,0.9748,-5.58,null,,1,开放申购,开放赎回,,,null,,0.9748,2015-12-25,1.0431,1.0431,6.55,
2016-01-05,0.9841,0.9841,0.95,null,,1,开放申购,开放赎回,,,null,,0.9841,2015-12-25,1.0431,1.0431,5.66,
2016-01-06,1.0031,1.0031,1.93,null,,1,开放申购,开放赎回,,,null,,1.0031,2015-12-25,1.0431,1.0431,3.83,
2016-01-07,0.9385,0.9385,-6.44,null,,1,开放申购,开放赎回,,,null,,0.9385,2015-12-25,1.0431,1.0431,10.03,
2016-01-08,0.9553,0.9553,1.79,null,,1,开放申购,开放赎回,,,null,,0.9553,2015-12-25,1.0431,1.0431,8.42,
2016-01-11,0.8965,0.8965,-6.16,null,,1,开放申购,开放赎回,,,null,,0.8965,2015-12-25,1.0431,1.0431,14.05,
2016-01-12,0.8899,0.8899,-0.74,null,,1,开放申购,开放赎回,,,null,,0.8899,2015-12-25,1.0431,1.0431,14.69,
2016-01-13,0.859,0.859,-3.47,null,,1,开放申购,开放赎回,,,null,,0.859,2015-12-25,1.0431,1.0431,17.65,
2016-01-14,0.8856,0.8856,3.1,null,,1,开放申购,开放赎回,,,null,,0.8856,2015-12-25,1.0431,1.0431,15.1,
2016-01-15,0.8639,0.8639,-2.45,null,,1,开放申购,开放赎回,,,null,,0.8639,2015-12-25,1.0431,1.0431,17.18,
2016-01-18,0.8746,0.8746,1.24,null,,1,开放申购,开放赎回,,,null,,0.8746,2015-12-25,1.0431,1.0431,16.15,
2016-01-19,0.9008,0.9008,3.0,null,,1,开放申购,开放赎回,,,null,,0.9008,2015-12-25,1.0431,1.0431,13.64,
2016-01-20,0.892,0.892,-0.98,null,,1,开放申购,开放赎回,,,null,,0.892,2015-12-25,1.0431,1.0431,14.49,
2016-01-21,0.8597,0.8597,-3.62,null,,1,开放申购,开放赎回,,,null,,0.8597,2015-12-25,1.0431,1.0431,17.58,
2016-01-22,0.8704,0.8704,1.24,null,,1,开放申购,开放赎回,,,null,,0.8704,2015-12-25,1.0431,1.0431,16.56,
2016-01-25,0.8772,0.8772,0.78,null,,1,开放申购,开放赎回,,,null,,0.8772,2015-12-25,1.0431,1.0431,15.9,
2016-01-26,0.8215,0.8215,-6.35,null,,1,开放申购,开放赎回,,,null,,0.8215,2015-12-25,1.0431,1.0431,21.24,
2016-01-27,0.8154,0.8154,-0.74,null,,1,开放申购,开放赎回,,,null,,0.8154,2015-12-25,1.0431,1.0431,21.83,
2016-01-28,0.7828,0.7828,-4.0,null,,1,开放申购,开放赎回,,,null,,0.7828,2015-12-25,1.0431,1.0431,24.95,
2016-01-29,0.8086,0.8086,3.3,null,,1,开放申购,开放赎回,,,null,,0.8086,2015-12-25,1.0431,1.0431,22.48,
2016-02-01,0.7978,0.7978,-1.34,null,,1,开放申购,开放赎回,,,null,,0.7978,2015-12-25,1.0431,1.0431,23.52,
2016-02-02,0.8223,0.8223,3.07,null,,1,开放申购,开放赎回,,,null,,0.8223,2015-12-25,1.0431,1.0431,21.17,
2016-02-03,0.8264,0.8264,0.5,null,,1,开放申购,开放赎回,,,null,,0.8264,2015-12-25,1.0431,1.0431,20.77,
2016-02-04,0.8452,0.8452,2.27,null,,1,开放申购,开放赎回,,,null,,0.8452,2015-12-25,1.0431,1.0431,18.97,
2016-02-05,0.837,0.837,-0.97,null,,1,开放申购,开放赎回,,,null,,0.837,2015-12-25,1.0431,1.0431,19.76,
2016-02-15,0.8393,0.8393,0.27,null,,1,开放申购,开放赎回,,,null,,0.8393,2015-12-25,1.0431,1.0431,19.54,
2016-02-16,0.8691,0.8691,3.55,null,,1,开放申购,开放赎回,,,null,,0.8691,2015-12-25,1.0431,1.0431,16.68,
2016-02-17,0.8767,0.8767,0.87,null,,1,开放申购,开放赎回,,,null,,0.8767,2015-12-25,1.0431,1.0431,15.95,
2016-02-18,0.8729,0.8729,-0.43,null,,1,开放申购,开放赎回,,,null,,0.8729,2015-12-25,1.0431,1.0431,16.32,
2016-02-19,0.8755,0.8755,0.3,null,,1,开放申购,开放赎回,,,null,,0.8755,2015-12-25,1.0431,1.0431,16.07,
2016-02-22,0.8916,0.8916,1.84,null,,1,开放申购,开放赎回,,,null,,0.8916,2015-12-25,1.0431,1.0431,14.52,
2016-02-23,0.8867,0.8867,-0.55,null,,1,开放申购,开放赎回,,,null,,0.8867,2015-12-25,1.0431,1.0431,14.99,
2016-02-24,0.89,0.89,0.37,null,,1,开放申购,开放赎回,,,null,,0.89,2015-12-25,1.0431,1.0431,14.68,
2016-02-25,0.8294,0.8294,-6.81,null,,1,开放申购,开放赎回,,,null,,0.8294,2015-12-25,1.0431,1.0431,20.49,
2016-02-26,0.8314,0.8314,0.24,null,,1,开放申购,开放赎回,,,null,,0.8314,2015-12-25,1.0431,1.0431,20.3,
2016-02-29,0.7917,0.7917,-4.78,null,,1,开放申购,开放赎回,,,null,,0.7917,2015-12-25,1.0431,1.0431,24.1,
2016-03-01,0.8034,0.8034,1.48,null,,1,开放申购,开放赎回,,,null,,0.8034,2015-12-25,1.0431,1.0431,22.98,
2016-03-02,0.8341,0.8341,3.82,null,,1,开放申购,开放赎回,,,null,,0.8341,2015-12-25,1.0431,1.0431,20.04,
2016-03-03,0.8386,0.8386,0.54,null,,1,开放申购,开放赎回,,,null,,0.8386,2015-12-25,1.0431,1.0431,19.61,
2016-03-04,0.8283,0.8283,-1.23,null,,1,开放申购,开放赎回,,,null,,0.8283,2015-12-25,1.0431,1.0431,20.59,
2016-03-07,0.8417,0.8417,1.62,null,,1,开放申购,开放赎回,,,null,,0.8417,2015-12-25,1.0431,1.0431,19.31,
2016-03-08,0.8426,0.8426,0.11,null,,1,开放申购,开放赎回,,,null,,0.8426,2015-12-25,1.0431,1.0431,19.22,
2016-03-09,0.829,0.829,-1.61,null,,1,开放申购,开放赎回,,,null,,0.829,2015-12-25,1.0431,1.0431,20.53,
2016-03-10,0.8187,0.8187,-1.24,null,,1,开放申购,开放赎回,,,null,,0.8187,2015-12-25,1.0431,1.0431,21.51,
2016-03-11,0.8191,0.8191,0.05,null,,1,开放申购,开放赎回,,,null,,0.8191,2015-12-25,1.0431,1.0431,21.47,
2016-03-14,0.8414,0.8414,2.72,null,,1,开放申购,开放赎回,,,null,,0.8414,2015-12-25,1.0431,1.0431,19.34,
2016-03-15,0.8365,0.8365,-0.58,null,,1,开放申购,开放赎回,,,null,,0.8365,2015-12-25,1.0431,1.0431,19.81,
2016-03-16,0.8283,0.8283,-0.98,null,,1,开放申购,开放赎回,,,null,,0.8283,2015-12-25,1.0431,1.0431,20.59,
2016-03-17,0.8558,0.8558,3.32,null,,1,开放申购,开放赎回,,,null,,0.8558,2015-12-25,1.0431,1.0431,17.96,
2016-03-18,0.8827,0.8827,3.14,null,,1,开放申购,开放赎回,,,null,,0.8827,2015-12-25,1.0431,1.0431,15.38,
2016-03-21,0.9018,0.9018,2.16,null,,1,开放申购,开放赎回,,,null,,0.9018,2015-12-25,1.0431,1.0431,13.55,
2016-03-22,0.9013,0.9013,-0.06,null,,1,开放申购,开放赎回,,,null,,0.9013,2015-12-25,1.0431,1.0431,13.59,
2016-03-23,0.9049,0.9049,0.4,null,,1,开放申购,开放赎回,,,null,,0.9049,2015-12-25,1.0431,1.0431,13.25,
2016-03-24,0.8893,0.8893,-1.72,null,,1,开放申购,开放赎回,,,null,,0.8893,2015-12-25,1.0431,1.0431,14.74,
